category,sentiment,timestamp_str,score,original_timestamp,timestamp
addiction awareness and recovery,NEGATIVE,2025-02-08T06:47:29+00:00,0.9679388999938964,2025-02-08 06:47:29+00:00,2025-02-08 06:45:00+00:00
mental health experiences,NEGATIVE,2025-02-08T06:47:29+00:00,0.9564921855926514,2025-02-08 06:47:29+00:00,2025-02-08 06:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T06:47:29+00:00,0.905733048915863,2025-02-08 06:47:29+00:00,2025-02-08 06:45:00+00:00
emotional health discussion,NEGATIVE,2025-02-08T06:47:29+00:00,0.7949199676513672,2025-02-08 06:47:29+00:00,2025-02-08 06:45:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-08T06:47:29+00:00,0.7940143346786499,2025-02-08 06:47:29+00:00,2025-02-08 06:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T06:47:29+00:00,0.7779911756515503,2025-02-08 06:47:29+00:00,2025-02-08 06:45:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-08T06:47:29+00:00,0.6369417309761047,2025-02-08 06:47:29+00:00,2025-02-08 06:45:00+00:00
depression and emotional support,NEGATIVE,2025-02-08T06:47:29+00:00,0.5152700543403625,2025-02-08 06:47:29+00:00,2025-02-08 06:45:00+00:00
mental health education,NEGATIVE,2025-02-08T06:47:29+00:00,0.4718312323093414,2025-02-08 06:47:29+00:00,2025-02-08 06:45:00+00:00
self-care practices,NEGATIVE,2025-02-08T06:47:29+00:00,0.3639482259750366,2025-02-08 06:47:29+00:00,2025-02-08 06:45:00+00:00
anxiety and stress management,NEGATIVE,2025-02-08T06:47:29+00:00,0.3634950220584869,2025-02-08 06:47:29+00:00,2025-02-08 06:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T06:49:03+00:00,0.8464453816413879,2025-02-08 06:49:03+00:00,2025-02-08 06:50:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T06:49:03+00:00,0.7752362489700317,2025-02-08 06:49:03+00:00,2025-02-08 06:50:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-08T06:49:03+00:00,0.3781703412532806,2025-02-08 06:49:03+00:00,2025-02-08 06:50:00+00:00
mental health experiences,NEGATIVE,2025-02-08T06:49:03+00:00,0.344952642917633,2025-02-08 06:49:03+00:00,2025-02-08 06:50:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-08T06:49:03+00:00,0.3235916197299957,2025-02-08 06:49:03+00:00,2025-02-08 06:50:00+00:00
self-care practices,POSITIVE,2025-02-08T15:01:48+00:00,0.908385455608368,2025-02-08 15:01:48+00:00,2025-02-08 15:00:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-08T15:01:48+00:00,0.8595753908157349,2025-02-08 15:01:48+00:00,2025-02-08 15:00:00+00:00
motivation and mental strength,POSITIVE,2025-02-08T15:01:48+00:00,0.5798478126525879,2025-02-08 15:01:48+00:00,2025-02-08 15:00:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-08T15:02:39+00:00,0.6231311559677124,2025-02-08 15:02:39+00:00,2025-02-08 15:05:00+00:00
mental health experiences,POSITIVE,2025-02-08T15:02:39+00:00,0.5633896589279175,2025-02-08 15:02:39+00:00,2025-02-08 15:05:00+00:00
self-care practices,POSITIVE,2025-02-08T15:02:39+00:00,0.4457834661006927,2025-02-08 15:02:39+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,POSITIVE,2025-02-08T15:02:39+00:00,0.303727239370346,2025-02-08 15:02:39+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-08T15:03:44+00:00,0.9296428561210632,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,POSITIVE,2025-02-08T15:03:44+00:00,0.791431725025177,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-08T15:03:44+00:00,0.7108879089355469,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
mental health experiences,POSITIVE,2025-02-08T15:03:44+00:00,0.7027557492256165,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
self-care practices,POSITIVE,2025-02-08T15:03:44+00:00,0.6378480792045593,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
therapy and mental health support,POSITIVE,2025-02-08T15:03:44+00:00,0.6035141348838806,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
social anxiety and relationships,POSITIVE,2025-02-08T15:03:44+00:00,0.5997114777565002,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-08T15:03:44+00:00,0.546210765838623,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
depression and emotional support,POSITIVE,2025-02-08T15:03:44+00:00,0.5354335308074951,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
emotional health discussion,POSITIVE,2025-02-08T15:03:44+00:00,0.4956214725971222,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
mental health education,POSITIVE,2025-02-08T15:03:44+00:00,0.4907024800777435,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
work-life balance and burnout,POSITIVE,2025-02-08T15:03:44+00:00,0.4784268736839294,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
sleep and mental wellness,POSITIVE,2025-02-08T15:03:44+00:00,0.4106377363204956,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
trauma awareness and healing,POSITIVE,2025-02-08T15:03:44+00:00,0.3811505436897278,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
anxiety and stress management,POSITIVE,2025-02-08T15:03:44+00:00,0.3790975511074066,2025-02-08 15:03:44+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T15:04:43+00:00,0.7059972286224365,2025-02-08 15:04:43+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T15:04:43+00:00,0.6907970905303955,2025-02-08 15:04:43+00:00,2025-02-08 15:05:00+00:00
mental health experiences,NEGATIVE,2025-02-08T15:04:43+00:00,0.5167437791824341,2025-02-08 15:04:43+00:00,2025-02-08 15:05:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-08T15:04:43+00:00,0.48068767786026,2025-02-08 15:04:43+00:00,2025-02-08 15:05:00+00:00
emotional health discussion,NEGATIVE,2025-02-08T15:04:43+00:00,0.3051274120807647,2025-02-08 15:04:43+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T15:04:45+00:00,0.9489281177520752,2025-02-08 15:04:45+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T15:04:45+00:00,0.5189107060432434,2025-02-08 15:04:45+00:00,2025-02-08 15:05:00+00:00
self-care practices,NEGATIVE,2025-02-08T15:04:45+00:00,0.4913178086280823,2025-02-08 15:04:45+00:00,2025-02-08 15:05:00+00:00
mental health experiences,NEGATIVE,2025-02-08T15:04:45+00:00,0.4664555788040161,2025-02-08 15:04:45+00:00,2025-02-08 15:05:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-08T15:04:45+00:00,0.4206598699092865,2025-02-08 15:04:45+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T15:04:46+00:00,0.9176843762397766,2025-02-08 15:04:46+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T15:04:46+00:00,0.860235869884491,2025-02-08 15:04:46+00:00,2025-02-08 15:05:00+00:00
mental health experiences,NEGATIVE,2025-02-08T15:04:46+00:00,0.7596830725669861,2025-02-08 15:04:46+00:00,2025-02-08 15:05:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-08T15:04:46+00:00,0.6696724891662598,2025-02-08 15:04:46+00:00,2025-02-08 15:05:00+00:00
self-care practices,NEGATIVE,2025-02-08T15:04:46+00:00,0.4281328022480011,2025-02-08 15:04:46+00:00,2025-02-08 15:05:00+00:00
anxiety and stress management,NEGATIVE,2025-02-08T15:04:46+00:00,0.3909115791320801,2025-02-08 15:04:46+00:00,2025-02-08 15:05:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-08T15:04:46+00:00,0.3316732347011566,2025-02-08 15:04:46+00:00,2025-02-08 15:05:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-08T15:04:46+00:00,0.3095974624156952,2025-02-08 15:04:46+00:00,2025-02-08 15:05:00+00:00
mental health education,NEGATIVE,2025-02-08T15:04:46+00:00,0.3010581433773041,2025-02-08 15:04:46+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T15:04:50+00:00,0.8563569188117981,2025-02-08 15:04:50+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T15:04:50+00:00,0.8307985067367554,2025-02-08 15:04:50+00:00,2025-02-08 15:05:00+00:00
mental health experiences,NEGATIVE,2025-02-08T15:04:50+00:00,0.7455135583877563,2025-02-08 15:04:50+00:00,2025-02-08 15:05:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-08T15:04:50+00:00,0.6047680974006653,2025-02-08 15:04:50+00:00,2025-02-08 15:05:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-08T15:04:50+00:00,0.5336467623710632,2025-02-08 15:04:50+00:00,2025-02-08 15:05:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-08T15:04:50+00:00,0.477691650390625,2025-02-08 15:04:50+00:00,2025-02-08 15:05:00+00:00
self-care practices,NEGATIVE,2025-02-08T15:04:50+00:00,0.4398737251758575,2025-02-08 15:04:50+00:00,2025-02-08 15:05:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-08T15:04:50+00:00,0.4284939467906952,2025-02-08 15:04:50+00:00,2025-02-08 15:05:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-08T15:04:50+00:00,0.3764286041259765,2025-02-08 15:04:50+00:00,2025-02-08 15:05:00+00:00
anxiety and stress management,NEGATIVE,2025-02-08T15:04:50+00:00,0.3184369504451751,2025-02-08 15:04:50+00:00,2025-02-08 15:05:00+00:00
emotional health discussion,NEGATIVE,2025-02-08T15:04:50+00:00,0.3004054725170135,2025-02-08 15:04:50+00:00,2025-02-08 15:05:00+00:00
social anxiety and relationships,POSITIVE,2025-02-08T15:04:51+00:00,0.5250037312507629,2025-02-08 15:04:51+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T15:04:54+00:00,0.8605843186378479,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T15:04:54+00:00,0.8182138204574585,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
self-care practices,NEGATIVE,2025-02-08T15:04:54+00:00,0.7678168416023254,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-08T15:04:54+00:00,0.7442899942398071,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
mental health experiences,NEGATIVE,2025-02-08T15:04:54+00:00,0.727374255657196,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
emotional health discussion,NEGATIVE,2025-02-08T15:04:54+00:00,0.6059479117393494,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-08T15:04:54+00:00,0.5873388648033142,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
anxiety and stress management,NEGATIVE,2025-02-08T15:04:54+00:00,0.5396297574043274,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-08T15:04:54+00:00,0.4540407955646515,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-08T15:04:54+00:00,0.4466795921325683,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
mental health education,NEGATIVE,2025-02-08T15:04:54+00:00,0.4006608724594116,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-08T15:04:54+00:00,0.3963516354560852,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
depression and emotional support,NEGATIVE,2025-02-08T15:04:54+00:00,0.3949309587478637,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-08T15:04:54+00:00,0.3815794289112091,2025-02-08 15:04:54+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-08T15:05:46+00:00,0.918402910232544,2025-02-08 15:05:46+00:00,2025-02-08 15:05:00+00:00
mental health experiences,POSITIVE,2025-02-08T15:05:46+00:00,0.8152042031288147,2025-02-08 15:05:46+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,POSITIVE,2025-02-08T15:05:46+00:00,0.8066924810409546,2025-02-08 15:05:46+00:00,2025-02-08 15:05:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-08T15:05:46+00:00,0.7812936902046204,2025-02-08 15:05:46+00:00,2025-02-08 15:05:00+00:00
self-care practices,POSITIVE,2025-02-08T15:05:46+00:00,0.6837003231048584,2025-02-08 15:05:46+00:00,2025-02-08 15:05:00+00:00
emotional health discussion,POSITIVE,2025-02-08T15:05:46+00:00,0.5832645893096924,2025-02-08 15:05:46+00:00,2025-02-08 15:05:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-08T15:05:46+00:00,0.5636433362960815,2025-02-08 15:05:46+00:00,2025-02-08 15:05:00+00:00
trauma awareness and healing,POSITIVE,2025-02-08T15:05:46+00:00,0.4393216669559479,2025-02-08 15:05:46+00:00,2025-02-08 15:05:00+00:00
mental health education,POSITIVE,2025-02-08T15:05:46+00:00,0.4348293542861938,2025-02-08 15:05:46+00:00,2025-02-08 15:05:00+00:00
sleep and mental wellness,POSITIVE,2025-02-08T15:05:46+00:00,0.3691030144691467,2025-02-08 15:05:46+00:00,2025-02-08 15:05:00+00:00
work-life balance and burnout,POSITIVE,2025-02-08T15:05:46+00:00,0.3454955220222473,2025-02-08 15:05:46+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-08T15:06:19+00:00,0.8899454474449158,2025-02-08 15:06:19+00:00,2025-02-08 15:05:00+00:00
self-care practices,POSITIVE,2025-02-08T15:06:19+00:00,0.6186943054199219,2025-02-08 15:06:19+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,POSITIVE,2025-02-08T15:06:19+00:00,0.5639030933380127,2025-02-08 15:06:19+00:00,2025-02-08 15:05:00+00:00
mental health experiences,POSITIVE,2025-02-08T15:06:19+00:00,0.4927527904510498,2025-02-08 15:06:19+00:00,2025-02-08 15:05:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-08T15:06:19+00:00,0.4365511834621429,2025-02-08 15:06:19+00:00,2025-02-08 15:05:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-08T15:06:19+00:00,0.3767835199832916,2025-02-08 15:06:19+00:00,2025-02-08 15:05:00+00:00
emotional health discussion,POSITIVE,2025-02-08T15:06:19+00:00,0.3104134202003479,2025-02-08 15:06:19+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T15:06:28+00:00,0.8383358120918274,2025-02-08 15:06:28+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T15:06:28+00:00,0.7835818529129028,2025-02-08 15:06:28+00:00,2025-02-08 15:05:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-08T15:06:28+00:00,0.6997488737106323,2025-02-08 15:06:28+00:00,2025-02-08 15:05:00+00:00
self-care practices,NEGATIVE,2025-02-08T15:06:28+00:00,0.3918552100658417,2025-02-08 15:06:28+00:00,2025-02-08 15:05:00+00:00
mental health experiences,NEGATIVE,2025-02-08T15:06:28+00:00,0.354992926120758,2025-02-08 15:06:28+00:00,2025-02-08 15:05:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-08T15:06:28+00:00,0.3136162459850311,2025-02-08 15:06:28+00:00,2025-02-08 15:05:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-08T15:06:30+00:00,0.6842288970947266,2025-02-08 15:06:30+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T15:06:30+00:00,0.6818761229515076,2025-02-08 15:06:30+00:00,2025-02-08 15:05:00+00:00
mental health experiences,NEGATIVE,2025-02-08T15:06:30+00:00,0.6801314353942871,2025-02-08 15:06:30+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T15:06:30+00:00,0.6732620000839233,2025-02-08 15:06:30+00:00,2025-02-08 15:05:00+00:00
emotional health discussion,NEGATIVE,2025-02-08T15:06:30+00:00,0.32709601521492,2025-02-08 15:06:30+00:00,2025-02-08 15:05:00+00:00
self-care practices,NEGATIVE,2025-02-08T15:06:30+00:00,0.3042605817317962,2025-02-08 15:06:30+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,POSITIVE,2025-02-08T15:06:30+00:00,0.7048001885414124,2025-02-08 15:06:30+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-08T15:06:30+00:00,0.5941346883773804,2025-02-08 15:06:30+00:00,2025-02-08 15:05:00+00:00
self-care practices,POSITIVE,2025-02-08T15:06:30+00:00,0.4696535766124725,2025-02-08 15:06:30+00:00,2025-02-08 15:05:00+00:00
mental health experiences,POSITIVE,2025-02-08T15:06:30+00:00,0.3426514267921448,2025-02-08 15:06:30+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T15:06:32+00:00,0.7331030964851379,2025-02-08 15:06:32+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T15:06:32+00:00,0.5413877367973328,2025-02-08 15:06:32+00:00,2025-02-08 15:05:00+00:00
mental health experiences,NEGATIVE,2025-02-08T15:06:35+00:00,0.7693058848381042,2025-02-08 15:06:35+00:00,2025-02-08 15:05:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-08T15:06:35+00:00,0.73751300573349,2025-02-08 15:06:35+00:00,2025-02-08 15:05:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T15:06:35+00:00,0.6866298317909241,2025-02-08 15:06:35+00:00,2025-02-08 15:05:00+00:00
self-care practices,NEGATIVE,2025-02-08T15:06:35+00:00,0.4416599571704864,2025-02-08 15:06:35+00:00,2025-02-08 15:05:00+00:00
emotional health discussion,NEGATIVE,2025-02-08T15:06:35+00:00,0.4188741743564605,2025-02-08 15:06:35+00:00,2025-02-08 15:05:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-08T15:06:35+00:00,0.355519562959671,2025-02-08 15:06:35+00:00,2025-02-08 15:05:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-08T15:06:35+00:00,0.3426255285739898,2025-02-08 15:06:35+00:00,2025-02-08 15:05:00+00:00
mental health education,NEGATIVE,2025-02-08T15:06:35+00:00,0.3213877975940704,2025-02-08 15:06:35+00:00,2025-02-08 15:05:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-08T15:06:35+00:00,0.3202571272850036,2025-02-08 15:06:35+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T15:06:35+00:00,0.3024478256702423,2025-02-08 15:06:35+00:00,2025-02-08 15:05:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T15:07:44+00:00,0.7746337056159973,2025-02-08 15:07:44+00:00,2025-02-08 15:10:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T15:07:44+00:00,0.5997769236564636,2025-02-08 15:07:44+00:00,2025-02-08 15:10:00+00:00
mental health experiences,NEGATIVE,2025-02-08T15:07:44+00:00,0.3770419955253601,2025-02-08 15:07:44+00:00,2025-02-08 15:10:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T15:30:11+00:00,0.9813383221626282,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T15:30:11+00:00,0.9385302662849426,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
emotional health discussion,NEGATIVE,2025-02-08T15:30:11+00:00,0.9149615168571472,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-08T15:30:11+00:00,0.8762602806091309,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-08T15:30:11+00:00,0.8721107244491577,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-08T15:30:11+00:00,0.8579429388046265,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-08T15:30:11+00:00,0.8490017056465149,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
mental health experiences,NEGATIVE,2025-02-08T15:30:11+00:00,0.8115442991256714,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
mental health education,NEGATIVE,2025-02-08T15:30:11+00:00,0.7822719812393188,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
therapy and mental health support,NEGATIVE,2025-02-08T15:30:11+00:00,0.7364423274993896,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-08T15:30:11+00:00,0.7235521078109741,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
self-care practices,NEGATIVE,2025-02-08T15:30:11+00:00,0.6562711596488953,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
anxiety and stress management,NEGATIVE,2025-02-08T15:30:11+00:00,0.6493752598762512,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
depression and emotional support,NEGATIVE,2025-02-08T15:30:11+00:00,0.6227731108665466,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-08T15:30:11+00:00,0.4494386911392212,2025-02-08 15:30:11+00:00,2025-02-08 15:30:00+00:00
motivation and mental strength,NEGATIVE,2025-02-08T15:30:53+00:00,0.6862642765045166,2025-02-08 15:30:53+00:00,2025-02-08 15:30:00+00:00
mental health experiences,NEGATIVE,2025-02-08T15:30:53+00:00,0.6767279505729675,2025-02-08 15:30:53+00:00,2025-02-08 15:30:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-08T15:30:53+00:00,0.6751155257225037,2025-02-08 15:30:53+00:00,2025-02-08 15:30:00+00:00
