end_time,ms_played,track_name,artist_name,album_name,url,start_time
2023-11-21 00:31:32+00:00,285313,Bhar Do Jholi Meri (Reprise),Pritam,Bajrangi Bhaijaan,spotify:track:6uW0tsv1DhwY3NvduQho0z,2023-11-21 00:26:45
2023-11-21 00:31:43+00:00,11360,Tu Jo Mila (Dekhna Na Mud Ke),Pritam,Bajrangi Bhaijaan,spotify:track:7bpd5E3dqChouEvpNKwile,2023-11-21 00:31:32
2023-11-21 00:35:55+00:00,252314,Bheegey Hont,Kunal Ganjawala,Murder,spotify:track:3GXnz7MM5tMl7bvkTPx8WQ,2023-11-21 00:31:44
2023-11-21 00:39:21+00:00,204895,Bheegey Hont - With Dialogue,Kunal Ganjawala,Murder,spotify:track:0idL7SotpP0kkwUm2H41Iu,2023-11-21 00:35:55
2023-11-21 00:39:24+00:00,3730,Bheegey Hont - Instrumental,Imran Hasmi,Murder,spotify:track:3FsXrlZC5ixwRswckYEQix,2023-11-21 00:39:21
2023-11-21 00:39:25+00:00,1010,Dialogue - Baarish Ki Woh Bondein,Mallika Sherawat,Murder,spotify:track:5Aj0jJob3WajLFkBgwBeIs,2023-11-21 00:39:25
2023-11-21 00:39:27+00:00,770,Dialogue - Ek Kuwari Ladki Ka Akelapan,Mallika Sherawat,Murder,spotify:track:2ZT5SG3kbuc6xs6yLm3rmp,2023-11-21 00:39:26
2023-11-21 00:39:28+00:00,730,Aaj Rasta Ma Baris - Dialogue,Imran Hasmi,Murder,spotify:track:3qDNd6WTN83U5qL1rcpYwm,2023-11-21 00:39:27
2023-11-21 00:39:29+00:00,670,Ek Kurari Larkika Akela Pan - Dialogue,Mallika Sherawat,Murder,spotify:track:27XJ1PkI5C1w8ZpjPuxrk4,2023-11-21 00:39:29
2023-11-21 00:39:31+00:00,0,Mere Biwi Sa Milna Chor Do - Dialogue,Imran Hasmi,Murder,spotify:track:4EnQv5Tawvfo3iTKBq7cSu,2023-11-21 00:39:31
2023-11-21 00:39:31+00:00,780,Khush Bhi To Ma Nahi Hu - Dialogue,Imran Hasmi,Murder,spotify:track:62ednhUT4PAtJYS4zl42gE,2023-11-21 00:39:30
2023-11-21 00:39:43+00:00,12030,Muja Laga Kabhi Phone Nahi Karoge Tum - Dialogue,Imran Hasmi,Murder,spotify:track:0Ffz0qYUGnL4Vuxx8cpnIN,2023-11-21 00:39:32
2023-11-21 00:45:14+00:00,331298,Abhi Abhi,KK,Jism 2,spotify:track:1tKhy83q8OsdcpZaX9N4Z2,2023-11-21 00:39:44
2023-11-21 00:45:55+00:00,38901,Yaaron,KK,Pal,spotify:track:0zFG3RWjka7dNRIRTWnXMN,2023-11-21 00:45:15
2023-11-21 00:46:01+00:00,5670,Feel My Love,KK,Aarya,spotify:track:4EjO3ELtQkbOBox5adad6a,2023-11-21 00:45:55
2023-11-21 00:51:29+00:00,328270,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,2023-11-21 00:46:01
2023-11-21 00:56:00+00:00,271510,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi,2023-11-21 00:51:29
2023-11-21 00:59:40+00:00,219059,O Humdum Suniyo Re,A.R. Rahman,Saathiya,spotify:track:0KdDgQgvvh7tYM3jj3n78l,2023-11-21 00:56:00
2023-11-21 00:59:45+00:00,4460,Meri Maa,Pritam,Yaariyan,spotify:track:4gzNmOoLoDxZABu1W8FOrc,2023-11-21 00:59:41
2023-11-21 00:59:46+00:00,1390,Make Some Noise For The Desi Boyz,Pritam,Desi Boyz,spotify:track:71s7tZo8OGlN3VXyURWLUr,2023-11-21 00:59:45
2023-11-21 00:59:57+00:00,10280,Uppenantha,Devi Sri Prasad,Aarya - 2 (Original Motion Picture Soundtrack),spotify:track:57zEYntUat0ofbFpoicN26,2023-11-21 00:59:46
2023-11-21 01:03:44+00:00,227340,Hai Junoon,Pritam,New York,spotify:track:5u4q3iqZ9IMbXaR7bsGYbW,2023-11-21 00:59:57
2023-11-21 01:03:47+00:00,3510,Gori Gori Gori Gori,Anu Malik,Main Hoon Na,spotify:track:4RtvAfvD8lgqqBnojwaDI8,2023-11-21 01:03:44
2023-11-21 01:03:48+00:00,640,Dus Bahane,Shaan,Dus,spotify:track:1vBmaijoCBoqmwc3zs5n3s,2023-11-21 01:03:48
2023-11-21 01:04:01+00:00,12190,Chale Jaise Hawaien,KK,Main Hoon Na,spotify:track:3pRF060IEOI5XSQAvONgSt,2023-11-21 01:03:49
2023-11-21 01:09:43+00:00,343066,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,2023-11-21 01:04:01
2023-11-21 01:14:09+00:00,265926,Do Pal,Madan Mohan,Veer - Zaara,spotify:track:7fyIuR4aaWb6iltlAoSkxF,2023-11-21 01:09:43
2023-11-21 01:14:35+00:00,25667,Kyon Hawa,Madan Mohan,Veer - Zaara,spotify:track:2cNeEQhITgmjkk5SHd5IXY,2023-11-21 01:14:09
2023-11-21 01:14:39+00:00,3670,Hum To Bhai Jaise Hain,Madan Mohan,Veer - Zaara,spotify:track:1eR6d1EuujPXYHXEKgK6VU,2023-11-21 01:14:36
2023-11-21 01:14:40+00:00,890,Aaya Tere Dar Par,Madan Mohan,Veer - Zaara,spotify:track:7d5Sk1Omu1qfyOPnlPO9d1,2023-11-21 01:14:40
2023-11-21 01:14:41+00:00,680,Lodi,Madan Mohan,Veer - Zaara,spotify:track:5xoZAi6EnVLl94L1OxJtqE,2023-11-21 01:14:41
2023-11-21 01:14:48+00:00,5170,Tum Paas Aa Rahe Ho,Madan Mohan,Veer - Zaara,spotify:track:4xxI0wbCGoJVjnLGDIucn6,2023-11-21 01:14:42
2023-11-21 01:14:49+00:00,1440,Jaane Kyon,Madan Mohan,Veer - Zaara,spotify:track:2UWIOwIxG63aqXK1TDiWVr,2023-11-21 01:14:48
2023-11-21 01:14:56+00:00,7020,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,spotify:track:5Cdd8p9sxRczQX6GFC8CdH,2023-11-21 01:14:50
2023-11-21 01:19:20+00:00,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2023-11-21 01:14:57
2023-11-21 01:20:41+00:00,79080,Woh Lamhe Woh Baatein,Atif Aslam,Zeher,spotify:track:5fwRhPXAvGgzUxW62ZCvEg,2023-11-21 01:19:21
2023-11-21 01:20:42+00:00,1090,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:0dJacN6K3mSGLE9p7QE0lO,2023-11-21 01:20:42
2023-11-21 01:24:04+00:00,202292,Main Yahaan Hoon (Instrumental),Madan Mohan,Romancing The Legend: Veer-Zaara Instrumental,spotify:track:5mkLx3WvzQd6DflyamDOGz,2023-11-21 01:20:43
2023-11-21 01:30:43+00:00,62547,Mitwa,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:4BTPzhEsyW3blWcxcuhLM0,2023-11-21 01:24:04
2023-11-21 01:30:56+00:00,10620,Moh Moh Ke Dhaage (Male),Anu Malik,Dum Laga Ke Haisha,spotify:track:189DQylImZ1hGZaIpAQUzx,2023-11-21 01:30:43
2023-11-21 01:30:57+00:00,1050,Challa,A.R. Rahman,Jab Tak Hai Jaan,spotify:track:6wXPV6dNRAhFavrRaCdMXT,2023-11-21 01:30:57
2023-11-21 01:30:59+00:00,2030,"Guzarish (From ""Ghajini"")",Javed Ali,Teri Jhalak Asharfi Javed Ali Hits,spotify:track:0kWWPtEWjmQVEu4V0esXJ8,2023-11-21 01:30:58
2023-11-21 01:31:01+00:00,2050,Zaara-Bauji Theme (Instrumental),Madan Mohan,The Love Legend Themes: Veer-Zaara Themes & Instrumental Scores,spotify:track:0N7I4n27C4ohUpssooA2LC,2023-11-21 01:31:00
2023-11-21 01:33:05+00:00,124180,Tere Naina,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:3hoXhwP0ub9LdSJV4olDIc,2023-11-21 01:31:02
2023-11-21 03:58:53+00:00,100,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2023-11-21 03:58:53
2023-11-21 04:13:15+00:00,127300,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2023-11-21 03:58:55
2023-11-21 19:33:06+00:00,254080,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2023-11-21 19:28:19
2023-11-21 19:37:18+00:00,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2023-11-21 19:33:06
2023-11-21 19:41:36+00:00,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2023-11-21 19:37:19
2023-11-21 19:41:45+00:00,6971,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2023-11-21 19:41:36
2023-11-21 19:41:46+00:00,1380,Baamulaiza,Mika Singh,De Dana Dan,spotify:track:56aLd3VIL6vOYloB3nPbNj,2023-11-21 19:41:45
2023-11-21 19:41:47+00:00,0,De Dana Dan,Ad Boyz,De Dana Dan,spotify:track:3k8WLAvWeWWjPiIWgTESSx,2023-11-21 19:41:47
2023-11-21 19:41:47+00:00,290,Hotty Naughty,Sunidhi Chauhan,De Dana Dan,spotify:track:2Dgdri1kXPX20tZ8ATkxMH,2023-11-21 19:41:46
2023-11-21 19:41:47+00:00,70,Rishte Naate - Remix Version,Kunal Ganjawala,De Dana Dan,spotify:track:2YWCcUKKnm3DDdoyzz0Wm3,2023-11-21 19:41:47
2023-11-21 19:41:48+00:00,0,Paisa - Club Mix Version,Manak-E,De Dana Dan,spotify:track:4IbdbJPP5I8AIBRUjea2mm,2023-11-21 19:41:48
2023-11-21 19:41:48+00:00,0,Gale Lag Ja - Version 2,Javed Ali,De Dana Dan,spotify:track:2HWOWnLbaNZBhTJPTQkLy9,2023-11-21 19:41:48
2023-11-21 19:41:48+00:00,0,Baamulaiza - Ragga Mix Version,Pritam,De Dana Dan,spotify:track:4XkNFn2CKEZqmfVn02oQEf,2023-11-21 19:41:48
2023-11-21 19:41:49+00:00,430,Hotty Naughty - Remix Version,Kalpana Patowary,De Dana Dan,spotify:track:4iddA3wMA54ChHBKuPQCb2,2023-11-21 19:41:48
2023-11-21 19:41:49+00:00,120,Baamulaiza - Remix Version,Mika Singh,De Dana Dan,spotify:track:5BU6I5kRmHacyLDVAx9nA5,2023-11-21 19:41:49
2023-11-21 19:53:17+00:00,231110,Rishte Naate,Rahat Fateh Ali Khan,De Dana Dan,spotify:track:5fKzdTKPV9vT4WEjEdxXrt,2023-11-21 19:41:49
2023-11-22 18:38:41+00:00,83050,Rishte Naate,Rahat Fateh Ali Khan,De Dana Dan,spotify:track:5fKzdTKPV9vT4WEjEdxXrt,2023-11-21 19:46:29
2023-11-22 18:39:17+00:00,36740,Rishte Naate,Rahat Fateh Ali Khan,De Dana Dan,spotify:track:5fKzdTKPV9vT4WEjEdxXrt,2023-11-22 18:38:39
2023-11-22 18:42:19+00:00,32266,Rishte Naate,Rahat Fateh Ali Khan,De Dana Dan,spotify:track:5fKzdTKPV9vT4WEjEdxXrt,2023-11-22 18:39:33
2023-11-22 18:42:21+00:00,928,Paisa,Manak-E,De Dana Dan,spotify:track:5waPZcxgliOcZxCjswryDb,2023-11-22 18:42:20
2023-11-22 18:46:32+00:00,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2023-11-22 18:42:21
2023-11-22 18:51:23+00:00,290800,Baamulaiza,Mika Singh,De Dana Dan,spotify:track:56aLd3VIL6vOYloB3nPbNj,2023-11-22 18:46:32
2023-11-22 18:51:47+00:00,896,Rishte Naate - Remix Version,Kunal Ganjawala,De Dana Dan,spotify:track:2YWCcUKKnm3DDdoyzz0Wm3,2023-11-22 18:51:47
2023-11-22 18:51:47+00:00,22482,Hotty Naughty,Sunidhi Chauhan,De Dana Dan,spotify:track:2Dgdri1kXPX20tZ8ATkxMH,2023-11-22 18:51:23
2023-11-22 18:51:48+00:00,490,De Dana Dan,Ad Boyz,De Dana Dan,spotify:track:3k8WLAvWeWWjPiIWgTESSx,2023-11-22 18:51:48
2023-11-22 18:51:48+00:00,0,Paisa - Club Mix Version,Manak-E,De Dana Dan,spotify:track:4IbdbJPP5I8AIBRUjea2mm,2023-11-22 18:51:48
2023-11-22 18:51:49+00:00,138,Gale Lag Ja - Version 2,Javed Ali,De Dana Dan,spotify:track:2HWOWnLbaNZBhTJPTQkLy9,2023-11-22 18:51:50
2023-11-22 18:51:49+00:00,0,Baamulaiza - Ragga Mix Version,Pritam,De Dana Dan,spotify:track:4XkNFn2CKEZqmfVn02oQEf,2023-11-22 18:51:49
2023-11-22 18:51:50+00:00,0,Hotty Naughty - Remix Version,Kalpana Patowary,De Dana Dan,spotify:track:4iddA3wMA54ChHBKuPQCb2,2023-11-22 18:51:50
2023-11-22 18:51:51+00:00,0,Baamulaiza - Remix Version,Mika Singh,De Dana Dan,spotify:track:5BU6I5kRmHacyLDVAx9nA5,2023-11-22 18:51:51
2023-11-22 18:51:51+00:00,138,Rishte Naate,Rahat Fateh Ali Khan,De Dana Dan,spotify:track:5fKzdTKPV9vT4WEjEdxXrt,2023-11-22 18:51:51
2023-11-22 18:51:51+00:00,74,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2023-11-22 18:51:52
2023-11-22 18:51:51+00:00,74,Paisa,Manak-E,De Dana Dan,spotify:track:5waPZcxgliOcZxCjswryDb,2023-11-22 18:51:52
2023-11-22 18:51:52+00:00,437,Baamulaiza,Mika Singh,De Dana Dan,spotify:track:56aLd3VIL6vOYloB3nPbNj,2023-11-22 18:51:52
2023-11-22 18:51:52+00:00,362,Hotty Naughty,Sunidhi Chauhan,De Dana Dan,spotify:track:2Dgdri1kXPX20tZ8ATkxMH,2023-11-22 18:51:53
2023-11-22 18:51:52+00:00,213,Rishte Naate - Remix Version,Kunal Ganjawala,De Dana Dan,spotify:track:2YWCcUKKnm3DDdoyzz0Wm3,2023-11-22 18:51:53
2023-11-22 18:51:53+00:00,85,De Dana Dan,Ad Boyz,De Dana Dan,spotify:track:3k8WLAvWeWWjPiIWgTESSx,2023-11-22 18:51:53
2023-11-22 18:52:26+00:00,31285,Paisa - Club Mix Version,Manak-E,De Dana Dan,spotify:track:4IbdbJPP5I8AIBRUjea2mm,2023-11-22 18:51:53
2023-11-22 18:56:56+00:00,269184,Samjhawan,Jawad Ahmad,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),spotify:track:4LO5DjN6Tp3UkUvgESuy2t,2023-11-22 18:52:27
2023-11-22 18:57:07+00:00,9163,Samjhawan,Jawad Ahmad,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),spotify:track:4LO5DjN6Tp3UkUvgESuy2t,2023-11-22 18:56:57
2023-11-22 18:57:14+00:00,7253,Samjhawan,Jawad Ahmad,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),spotify:track:4LO5DjN6Tp3UkUvgESuy2t,2023-11-22 18:57:07
2023-11-22 18:57:42+00:00,27061,Samjhawan,Jawad Ahmad,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),spotify:track:4LO5DjN6Tp3UkUvgESuy2t,2023-11-22 18:57:15
2023-11-22 19:01:24+00:00,216742,Khaike Paan Banaras Wala,Kishore Kumar,Don,spotify:track:0IWVpatBHzdMaz14NSCugD,2023-11-22 18:57:46
2023-11-22 19:03:32+00:00,124965,Khaike Paan Banaras Wala,Kishore Kumar,Don,spotify:track:0IWVpatBHzdMaz14NSCugD,2023-11-22 19:01:25
2023-11-22 19:03:34+00:00,0,Kishore Kumar Speaks And O Mere Dil Ke Chain (Film - Mere Jeevan Saathi),Kishore Kumar,"Baarishein, Chai Aur Kishore",spotify:track:6DWfITTnKLZVGD75Y0zeFh,2023-11-22 19:03:32
2023-11-22 19:03:35+00:00,533,Aap Ki Ankhon Mein Kuch,Kishore Kumar,Remembering Lata Mangeshkar,spotify:track:5eXQg2Yo950kTJThZwqfpz,2023-11-22 19:03:35
2023-11-22 19:03:36+00:00,981,Commentry Tabassum And Humen Tumse Pyar Kitna,Tabassum,Flash Back - Kishore Kumar With Tabassum,spotify:track:0whjGr7gU3X93lNTpLQhys,2023-11-22 19:03:36
2023-11-22 19:03:37+00:00,725,Tere Bina Zindagi Se,Lata Mangeshkar,Lata Mangeshkar Songs Geet,spotify:track:4isclMhMivnZzlpBAeXrK7,2023-11-22 19:03:37
2023-11-22 19:07:39+00:00,242080,Commentry Tabassum And Humen Tumse Pyar Kitna,Tabassum,Flash Back - Kishore Kumar With Tabassum,spotify:track:0whjGr7gU3X93lNTpLQhys,2023-11-22 19:03:38
2023-11-22 19:13:07+00:00,328372,Tere Bina Zindagi Se,Lata Mangeshkar,Lata Mangeshkar Songs Geet,spotify:track:4isclMhMivnZzlpBAeXrK7,2023-11-22 19:07:39
2023-11-22 19:16:57+00:00,228960,Bheegi Bheegi Raaton Mein,Lata Mangeshkar,Remembering Lata Mangeshkar,spotify:track:2TFQJcS4LnIe5HBHCsL3WM,2023-11-22 19:13:08
2023-11-22 19:21:10+00:00,252360,Tum Aa Gaye Ho Noor Aa Gaya,Lata Mangeshkar,Remembering Lata Mangeshkar,spotify:track:1NAeCNVQ5WbmdCHysY7Qds,2023-11-22 19:16:58
2023-11-22 19:25:37+00:00,266145,Ek Ajnabee Haseena Se,Kishore Kumar,Ajanabee,spotify:track:1mPNK9DQVA7gJNtJ20PZu3,2023-11-22 19:21:10
2023-11-22 19:30:17+00:00,279386,Aanewala Pal Janewala Hai,Kishore Kumar,Gulzar Kishore,spotify:track:4vtT0OcJ8xyFHtGGmMfkKc,2023-11-22 19:25:37
2023-11-22 19:35:18+00:00,301740,Tere Chehre Se Nazar,Lata Mangeshkar,Lata Mangeshkar Songs Geet,spotify:track:65mv7fyPk8JFiwM9ekH68x,2023-11-22 19:30:17
2023-11-22 19:39:26+00:00,247756,Yeh Jo Mohabbat Hai,Kishore Kumar,Kati Patang,spotify:track:6UIW6bm2VJKMP4T0jqgD2D,2023-11-22 19:35:19
2023-11-22 19:39:33+00:00,4920,Kora Kagaz Tha Yeh Man Mera,Lata Mangeshkar,Remembering Lata Mangeshkar,spotify:track:4v18AHXWn9dOgiweoLUkx4,2023-11-22 19:39:27
2023-11-22 19:39:48+00:00,14389,Pyar Diwana Hota Hain,Kishore Kumar,Classic Revival Tum Mile Pyar Se,spotify:track:2lZlmPPPD89y8dbcfUkrCE,2023-11-22 19:39:34
2023-11-22 19:44:11+00:00,263246,Bachna Ae Hasinon Lo Main Aa Gaya,Kishore Kumar,Kishore Kumar Masti Ki Chakri,spotify:track:6Us13koVdX56kworlZTQIk,2023-11-22 19:39:48
2023-11-22 19:45:13+00:00,60882,Dekha Na Haye Re,Kishore Kumar,Kishore Kumar Masti Ki Chakri,spotify:track:1oiUeTo2EWrtDXUUWTaXSr,2023-11-22 19:44:11
2023-11-22 19:45:16+00:00,2943,De De Pyar De De,Asha Bhosle,Asha Natkhat Ladi,spotify:track:1WMmtsnxt2jiowWZCw3urk,2023-11-22 19:45:14
2023-11-22 19:49:52+00:00,276855,Yeh Sham Mastani,Kishore Kumar,Kati Patang,spotify:track:6UeEm5XPsleVD85kNHCu1n,2023-11-22 19:45:17
2023-11-22 19:54:26+00:00,273226,Commentary Tabussum And O Saathi Re - Muqaddar Ka Sikandar,Tabassum,Flash Back - Amitabh Bachchan With Tabassum,spotify:track:4j4NkhQau0ou1YX9uInazd,2023-11-22 19:49:53
2023-11-22 19:57:04+00:00,56482,Mana Janab Ne Pukara Nahin,Kishore Kumar,Kishore Kumar Masti Ki Chakri,spotify:track:7Hapk4X6sZ48WbPV27KHNq,2023-11-22 19:54:26
2023-11-22 20:01:00+00:00,236800,Ek Ladki Bheegi Bhagi Si,Kishore Kumar,Kishore Kumar Masti Ki Chakri,spotify:track:1pIDs7lAptKsBzSsrYhOxX,2023-11-22 19:57:05
2023-11-22 20:05:56+00:00,294333,Tere Mere Milan Ki Yeh Raina,Lata Mangeshkar,Remembering Lata Mangeshkar,spotify:track:4APKfi2FMNCu5zo6RwUq1O,2023-11-22 20:01:01
2023-11-22 20:10:25+00:00,269551,Chala Jata Hoon,Kishore Kumar,Kishore Kumar Masti Ki Chakri,spotify:track:5qQIs3YxG66SUHK3KHhSIr,2023-11-22 20:05:56
2023-11-22 20:49:24+00:00,190730,Gaata Rahe Mera Dil,Lata Mangeshkar,Remembering Lata Mangeshkar,spotify:track:6rkqqLPg9Lbsdh26JMqfp0,2023-11-22 20:10:26
2023-11-22 20:49:41+00:00,16586,Meri Bheegi Bheegi Si,Kishore Kumar,Anamika,spotify:track:66pgL55KG00oTsxzTw7tBE,2023-11-22 20:49:25
2023-11-22 20:51:45+00:00,10272,Roop Tera Mastana,Kishore Kumar,"Baarishein, Chai Aur Kishore",spotify:track:2LRVglXOFzxJvdkTgh3waN,2023-11-22 20:49:41
2023-11-22 21:02:54+00:00,306666,Phoolon Ke Rang Se,Kishore Kumar,Prem Pujari,spotify:track:5XDngPrHgHqf7eWBxe2D5L,2023-11-22 20:51:46
2023-11-22 21:07:13+00:00,258588,Ghum Hai Kisi Ke Pyar Mein,Lata Mangeshkar,Lata Mangeshkar Songs Geet,spotify:track:7IqEZMYay7OwgZKICObujt,2023-11-22 21:02:55
2023-11-22 21:12:13+00:00,299050,Raat Kali Ek Khwab Men Aai,Kishore Kumar,Buddha Mil Gaya,spotify:track:4RgjVFbYOCYZn2SmU65tJP,2023-11-22 21:07:14
2023-11-22 21:14:52+00:00,157872,Kuchh To Log Kahenge,Kishore Kumar,Amar Prem,spotify:track:0ophwoCMQqMF8hOSkklmjL,2023-11-22 21:12:13
2023-11-22 21:14:55+00:00,3242,Achha To Hum Chalte Hain,Lata Mangeshkar,Aan Milo Sajna,spotify:track:4oqHIGO83H3Al8bxCEXgqI,2023-11-22 21:14:52
2023-11-22 21:18:35+00:00,221080,Kehna Hai Kehna Hai,Kishore Kumar,Padosan,spotify:track:1KxcQHJf7HC57jomPJ19Qj,2023-11-22 21:14:56
2023-11-22 21:22:47+00:00,251251,Mere Dil Mein Aaj Kya Hai,Kishore Kumar,Daag,spotify:track:3FrJbPYEsWlFKk38UF320a,2023-11-22 21:18:36
2023-11-22 21:23:46+00:00,57121,Is Mod Se Jate Hain,Lata Mangeshkar,Aandhi,spotify:track:6l0fKiA4dyGnb5HyeXC8it,2023-11-22 21:22:48
2023-11-22 21:23:56+00:00,9664,Pyar Ka Dard Hai,Kishore Kumar,Dard,spotify:track:48Nh2KxN3n7Su78eUfgYmy,2023-11-22 21:23:46
2023-11-22 21:23:56+00:00,1034,Jai Jai Shiv Shankar,Lata Mangeshkar,Aap Ki Kasam,spotify:track:6oZca81sE6EFdB34cPSAxu,2023-11-22 21:23:56
2023-11-22 21:29:22+00:00,325746,Apni To Jaise Taise Dialogue,Kishore Kumar,Laawaris,spotify:track:04ktwHoyF8ELtSfjz8tc7M,2023-11-22 21:23:57
2023-11-22 21:34:07+00:00,283924,Are Diwano Mujhe Pehchano,Kishore Kumar,Kishore Kumar Masti Ki Chakri,spotify:track:7b9xGHFuYLHA4YEpT6VT3L,2023-11-22 21:29:22
2023-11-22 21:38:19+00:00,252760,Zindagi Ka Safar Hai Yeh Kaisa Safar,Kishore Kumar,Revival Vol.7 Yeh Jeevan Hai,spotify:track:2mOBH5czTRRLI8ISc02U7B,2023-11-22 21:34:07
2023-11-22 21:44:17+00:00,357120,Lekar Hum Diwana Dil,Asha Bhosle,Yaadon Ki Baaraat,spotify:track:4gW8O7mQb1qZ5fl4VcoKi3,2023-11-22 21:38:20
2023-11-22 21:50:39+00:00,381360,Ek Chatur Naar Karke Sringar,Kishore Kumar,Padosan,spotify:track:0sigzgXEa29uv6cZZQcPYq,2023-11-22 21:44:18
2023-11-22 21:54:43+00:00,242850,Oh Hansini,Kishore Kumar,Zehreela Insaan,spotify:track:3ZBD7wbqeUe3Iuw4ltmtzo,2023-11-22 21:50:40
2023-11-22 21:59:14+00:00,270211,O Meri Soni Meri Tamanna,RD Burman,RD Burman Songs - Vol.1,spotify:track:5WmoQP7u94rbIiehWf2oGZ,2023-11-22 21:54:43
2023-11-22 22:03:50+00:00,237200,Khaike Paan Banaras Wala,Kishore Kumar,Kishore Da - All Rounder,spotify:track:3sMxznmdEl4hOFeGozgyfh,2023-11-22 21:59:14
2023-11-22 22:08:48+00:00,297026,Kanchi Re Kanchi Re,Lata Mangeshkar,Hare Rama Hare Krishna,spotify:track:0dPz77kgQAIl1f4x1IeyTm,2023-11-22 22:03:51
2023-11-22 22:12:03+00:00,59822,Ek Hasina Thi Ek Diwana Tha,Kishore Kumar,Karz,spotify:track:1QqtOXpvfLPW4yEuAXJKDk,2023-11-22 22:08:49
2023-11-22 22:53:30+00:00,11356,Zindagi Ek Safar Hai Suhana,Kishore Kumar,Revival Vol.12 Ek Main Aur Ek Tu,spotify:track:1GyLjoMy4KvUfduIbs3zPi,2023-11-22 22:12:03
2023-11-22 22:53:40+00:00,6500,Zindagi Ek Safar Hai Suhana,Kishore Kumar,Revival Vol.12 Ek Main Aur Ek Tu,spotify:track:1GyLjoMy4KvUfduIbs3zPi,
2023-11-22 22:53:43+00:00,0,Phir Wohi Raat Hai Khwab Ki,Kishore Kumar,Gulzar Kishore,spotify:track:3L8glbSS5e1NqSGVtUZ4yN,
2023-11-22 22:57:40+00:00,235829,Aasman Ke Neeche,Lata Mangeshkar,Jewel Thief,spotify:track:4RUBGBppd71QQy4lLJ1mvw,
2023-11-22 23:03:34+00:00,352491,Manzilen Apni Jagah Hai,Kishore Kumar,Sharaabi,spotify:track:4S5mNccUPSOtjDpktKVOdH,
2023-11-22 23:04:44+00:00,69350,Yeh Dil Na Hota Bechara,Kishore Kumar,Kishore Da - All Rounder,spotify:track:4E8gF3S73wobSzCEFYVS4w,
2023-11-22 23:04:47+00:00,1056,Dil Aesa Kisine Mera Toda,Kishore Kumar,Amanush,spotify:track:4rJmPObgUaeslP8BasOkPl,
2023-11-22 23:07:40+00:00,172396,Mere Samnewali Khidki Mein,Kishore Kumar,Kishore Kumar Masti Ki Chakri,spotify:track:4qFuyUsbJKucXXc4DFQLbY,
2023-11-22 23:14:20+00:00,398674,Zindagi Ke Safar Mein,Kishore Kumar,Aap Ki Kasam,spotify:track:7ofX3S0t8JkDq7ht1BoofL,
2023-11-22 23:17:56+00:00,215273,Mera Jeevan Kora Kagaz,Kishore Kumar,Kora Kagaz,spotify:track:1MUol1Uw9JKRL7mV17iBwT,
2023-11-22 23:30:51+00:00,119495,Yeh Raaten Yeh Mausam,Kishore Kumar,"Baarishein, Chai Aur Kishore",spotify:track:3PYjbzgN7AFMTkipeIiRFp,
2023-11-22 23:31:13+00:00,19226,Rimjhim Gire Sawan,Kishore Kumar,Manzil,spotify:track:5P49QyK81dOSc3W7iWDlAT,
2023-11-22 23:31:24+00:00,7464,Tere Chehre Mein Woh Jadoo Hai,Kishore Kumar,Dharmatma,spotify:track:7v0JfQFb7yHoICnDFpyMPV,
