end_time,ms_played,track_name,artist_name,album_name,url
2023-11-27 19:30:00,14247,Gale Lag Ja - Version 2,Javed Ali,De Dana Dan,spotify:track:2HWOWnLbaNZBhTJPTQkLy9
2023-11-27 19:40:00,217440,Zehnaseeb,Vishal-Shekhar,Hasee Toh Phasee (Original Motion Picture Soundtrack),spotify:track:3xF15SqY32Mno3UUMBirhU
2023-11-27 19:50:00,85641,Dil Tod Ke,Rochak Kohli,Dil Tod Ke,spotify:track:71OoohX1NBG4ez6eijgaWE
2023-11-27 20:00:00,206946,Dus Bahane,Shaan,Dus,spotify:track:1vBmaijoCBoqmwc3zs5n3s
2023-11-27 20:10:00,286093,Chhaliya,Vishal-Shekhar,Tashan,spotify:track:70r85LQ7Hcof30PJmksilm
2023-11-27 20:20:00,1503,Genda Phool,Rekha Bhardwaj,Delhi-6,spotify:track:15Vuw407y6UWIPUfGrpJ1e
2023-11-27 20:30:00,241448,"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",Palak Muchhal,Best Of Palak Muchhal,spotify:track:1q6pMQBRILzkz0g4rKEXdM
2023-11-27 20:40:00,300719,"Mere Nishaan (From ""Oh My God"")",Kailash Kher,Best Of Kailash Kher,spotify:track:7y2LdSannuZhlHK3eTOyly
2023-11-27 20:50:00,303640,Ishq Bulaava,Vishal-Shekhar,Hasee Toh Phasee (Original Motion Picture Soundtrack),spotify:track:1fkjRQA8wXPPyxqYLbxuqy
2023-11-27 21:00:00,4043,Tere Naal,Tulsi Kumar,Tere Naal,spotify:track:2Vw94w6FxCyaYwyCivi9Py
2023-11-27 21:10:00,187942,Pichle Saat Dinon Mein (Album Version),Farhan Akhtar,Rock On,spotify:track:1QQqHS80CpR8tA2lR8O65y
2023-11-27 21:20:00,1109,O Sanam,Lucky Ali,Sunoh,spotify:track:5oYRr51VatOtkFeEOursuZ
2023-11-27 21:30:00,269200,Daaru Desi,Benny Dayal,Cocktail (Original Motion Picture Soundtrack),spotify:track:5pAo2q7eVt65OSkwYgqhHl
2023-11-27 21:40:00,949,Socha Hai,Farhan Akhtar,Rock On,spotify:track:7IjnfuMNfdrAXbefurdIIR
2023-11-27 21:50:00,317000,"Main Koi Aisa Geet Gaoon (From ""Yes Boss"")",Abhijeet,Sensational Duets,spotify:track:4hLShJ4RCa2KhqVHD7MRDn
2023-11-27 22:00:00,331676,Tere Liye,Madan Mohan,Veer - Zaara,spotify:track:3i11e2jzUtO3jChiFl3v9x
2023-11-27 22:10:00,287213,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA
2023-11-27 22:20:00,295157,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,spotify:track:3OAFzjwWionh8OfM4kgf2R
2023-11-27 22:30:00,3174,Jab Koi Baat - Recreated,Atif Aslam,Jab Koi Baat - Recreated,spotify:track:43GfQ1SC17rBWiHkOtdwK8
2023-11-27 22:40:00,323520,Teri Deewani,Kailash Kher,Kailasa,spotify:track:2iNqdCchlUZEgjJbQyZf8T
2023-11-27 22:50:00,36553,Zehnaseeb,Vishal-Shekhar,Hasee Toh Phasee (Original Motion Picture Soundtrack),spotify:track:3xF15SqY32Mno3UUMBirhU
2023-11-27 23:00:00,306133,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,spotify:track:2tO0QPdCA0jgDBshTuYYkc
2023-11-27 23:10:00,39975,Chaand Baaliyan,Aditya A,Chaand Baaliyan,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ
2023-11-27 23:20:00,302210,Kiya Kiya,Anand Raj Anand,Welcome,spotify:track:0YCPCY9WhQFMFtoSpj6dhL
2023-11-28 00:20:00,2316,Sinbad The Sailor,Farhan Akhtar,Rock On,spotify:track:03VTytguq5MS6e3x03y5i1
2023-11-28 00:30:00,2602,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,spotify:track:2tO0QPdCA0jgDBshTuYYkc
2023-11-28 00:40:00,276715,Aye Udi Udi Udi,A.R. Rahman,Saathiya,spotify:track:6K0Ea7pq2trf6SwsfEKkOp
2023-11-28 00:50:00,750,Koi Kahe Kehta Rahe,Shankar Mahadevan,Dil Chahta Hai,spotify:track:5zKRKQwLVBT1WDJE7XJrnm
2023-11-28 01:00:00,316360,Tauba Tumhare Ishare,Abhijeet,Chalte Chalte,spotify:track:6kzj1MWS5tFsoOZUz4c8Hc
2023-11-28 01:10:00,285309,Kuchh Khaas,Mohit Chauhan,Fashion,spotify:track:01npLGQTbZBIHVRcXJbLzR
2023-11-28 01:20:00,324053,Chale Jaise Hawaien,KK,Main Hoon Na,spotify:track:3pRF060IEOI5XSQAvONgSt
2023-11-28 01:30:00,293840,Aashiqui Mein Teri,Himesh Reshammiya,36 China Town - Original Motion Picture Soundtrack,spotify:track:1VGt7ZmY4iPfrabXjIMHo4
2023-11-28 01:40:00,366746,Dil De Diya Hai,Anand Raj Anand,Masti,spotify:track:2zT6KfK583MkcLIHLBO8De
2023-11-28 01:50:00,2815,Is This Love,Mohit Chauhan,Kismat Konnection - Original Motion Picture Soundtrack,spotify:track:0GVPRo9LEjxjT4C4o8BGot
2023-11-28 02:00:00,446986,Yun Hi Chala Chal,Udit Narayan,Swades,spotify:track:3GrTI5vAoDD3VE24VTBJAc
2023-11-28 03:30:00,201130,Jhalak Dikhla Ja,Himesh Reshammiya,Aksar,spotify:track:43SKg10CCeaoyr7XSKfpTR
2023-11-28 03:40:00,206946,Dus Bahane,Shaan,Dus,spotify:track:1vBmaijoCBoqmwc3zs5n3s
2023-11-28 03:50:00,250920,Hai Mera Dil,Udit Narayan,Josh,spotify:track:7LAwdDzta1roB9n4GuVpzG
2023-11-28 04:00:00,73962,Right Here Right Now,Abhishek Bachchan,Bluff Master,spotify:track:3OGQ5gp3dkZ38eIjRKLF4V
2023-11-28 04:10:00,329600,Barso Re,A.R. Rahman,Guru (Original Motion Picture Soundtrack),spotify:track:32DWojMZeZebVrfBkhAkKy
2023-11-28 21:40:00,1546,In Dino,Pritam,Life In A Metro (Original Motion Picture Soundtrack),spotify:track:6YycppSAeGtSvwmu8qCcr2
2023-11-28 21:50:00,6506,Ek Pal Ka Jeena,Lucky Ali,Kaho Naa Pyar Hai,spotify:track:5iwPZEPu8bxy1fAWnhYT7J
2023-11-28 22:00:00,2858,Paisa,Manak-E,De Dana Dan,spotify:track:5waPZcxgliOcZxCjswryDb
2023-11-28 22:10:00,191204,Mast Kalandar,Saleem Shahzada,Heyy Babyy,spotify:track:3V3qab2wyi5LjGLjvbV4fD
2023-11-28 22:20:00,7277,Le Le Mazaa Le,Suzanne,Wanted,spotify:track:0V6i9XZ7NOfXQAygSaswnM
2023-11-28 22:30:00,1024,Hoth Rasiley,Anand Raj Anand,Welcome,spotify:track:5abF4FI366vQdn3ALwBmLS
2023-11-28 22:40:00,352388,Deewangi Deewangi,Shaan,Om Shanti Om,spotify:track:7emLx4rVwr0tPyjktu7A7U
2023-11-28 22:50:00,305906,Dil Keh Reha Ha,Kunal Ganjawala,Kyon Ki - It's Fate,spotify:track:3FrY3M9izNqPZRWuBAqDFM
2023-11-28 23:00:00,353880,Pretty Woman,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3rsx3pDYM3a08O0Yu3Tq6V
2023-11-28 23:10:00,246538,Main Agar Saamne,Abhijeet,Raaz - Original Motion Picture Soundtrack,spotify:track:42OnkdXwkKo5NzkdOmvE75
2023-11-28 23:20:00,343741,Kaise Mujhe,Benny Dayal,Ghajini,spotify:track:53DXM0bHfB7xkqJZYlksuh
2023-11-29 00:50:00,125968,Tere Liye,Madan Mohan,Veer - Zaara,spotify:track:3i11e2jzUtO3jChiFl3v9x
2023-11-29 06:50:00,249280,Suraj Hua Maddham,Sandesh Shandilya,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),spotify:track:0mWtcNIAL9jITVHl3F2SQF
2023-11-29 07:00:00,40042,Jiyein Kyun,Pritam,Dum Maaro Dum,spotify:track:0up9rhm9qt2LW7cnoDFCMk
2023-11-29 17:20:00,17300,Suraj Hua Maddham,Sandesh Shandilya,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),spotify:track:0mWtcNIAL9jITVHl3F2SQF
2023-11-29 17:30:00,5940,Rishte Naate - Remix Version,Kunal Ganjawala,De Dana Dan,spotify:track:2YWCcUKKnm3DDdoyzz0Wm3
2023-11-29 17:40:00,5130,Papa Jag Jayega,Ritu Pathak,Housefull,spotify:track:0F04XRwhkYDkx2HVHtaqHt
2023-11-29 18:00:00,120540,Kuch Kuch Hota Hai - Lofi Remix,DJ Nyk,Kuch Kuch Hota Hai,spotify:track:5NBIQcR0HX1SWsE2W9JSvK
2023-11-29 18:10:00,62500,Tum Ho Toh,Farhan Akhtar,Rock On,spotify:track:2uy15favOgEOtS8wjAD9B1
2023-11-29 18:20:00,305583,Sajde,Pritam,Khatta Meetha,spotify:track:4N66qcycDiFLJGjnXiKbKX
2023-11-29 18:30:00,333181,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:0gPgdRfB4jdGrlyXS0Vx78
2023-11-29 18:40:00,93370,Tum Ho Mera Pyar,KK,Haunted,spotify:track:2EN5aTDtX8852Ih3ss8Rih
2023-11-29 18:50:00,308630,Haan Tu Hain,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:4vgCpNUUcpEIBifidhQOnR
2023-11-29 19:40:00,16930,Chudi Jo Khankee - Bole Jo Koyal - Reply Version,Rawmats,Chudi Jo Khankee - Bole Jo Koyal,spotify:track:1B1ByxDeX0fDXiw0Hw4jJN
2023-11-29 19:50:00,331676,Tere Liye,Madan Mohan,Veer - Zaara,spotify:track:3i11e2jzUtO3jChiFl3v9x
2023-11-29 20:00:00,295157,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,spotify:track:3OAFzjwWionh8OfM4kgf2R
2023-11-29 20:10:00,343066,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX
2023-11-29 20:20:00,261013,Soni De Nakhre,Wajid,Partner,spotify:track:4tBMbRwLJa5BjwJ6FrBlks
2023-11-29 20:30:00,395082,Aankhein Khuli,Jatin-Lalit,Mohabbatein,spotify:track:16XEVyPh5NT31CAAqPbxQF
2023-11-29 20:40:00,329600,Barso Re,A.R. Rahman,Guru (Original Motion Picture Soundtrack),spotify:track:32DWojMZeZebVrfBkhAkKy
2023-11-29 20:50:00,370,Ishq Samundar,Sunidhi Chauhan,Kaante,spotify:track:26AwzkDNxx9D0KXmBhY0Gd
2023-11-29 21:00:00,4850,Prem Ki Naiyya,Neeraj Shridhar,Ajab Prem Ki Ghazab Kahani - Original Motion Picture Soundtrack,spotify:track:2JDsi7S0UmtGoyVPTda0ao
2023-11-29 21:10:00,353880,Pretty Woman,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3rsx3pDYM3a08O0Yu3Tq6V
2023-11-29 21:20:00,416613,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,spotify:track:5H4rKylLnO8KrmdXTRhj5s
2023-11-29 21:30:00,196556,Tumhi Dekho Naa,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:2ILhVeTkbDAYEvesCCBsNo
2023-11-30 03:00:00,23800,Tukur Tukur,Pritam,Dilwale (Original Motion Picture Soundtrack),spotify:track:5swv4r5dYNHhsL54jGqmn8
2023-11-30 03:10:00,228960,Bheegi Bheegi Raaton Mein,Lata Mangeshkar,Remembering Lata Mangeshkar,spotify:track:2TFQJcS4LnIe5HBHCsL3WM
2023-11-30 03:30:00,13401,Maahi Ve,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:7Czm0vv2sYL5z4P51KY66e
2023-11-30 03:40:00,10816,"Phurrr (From ""Jab Harry Met Sejal"")",Diplo,"Phurrr (From ""Jab Harry Met Sejal"")",spotify:track:1Wmhz6pAesAAKh6Oy3zknL
2023-11-30 03:50:00,286840,It's the Time to Disco,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3hCUkos0NxuSFl73oOHJzb
2023-11-30 04:20:00,5100,Pretty Woman,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3rsx3pDYM3a08O0Yu3Tq6V
2023-11-30 04:30:00,295190,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,spotify:track:5H4rKylLnO8KrmdXTRhj5s
2023-11-30 06:30:00,163498,Suraj Hua Maddham,Sandesh Shandilya,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),spotify:track:0mWtcNIAL9jITVHl3F2SQF
2023-11-30 06:40:00,87743,Agar Tum Mil Jao,Shreya Ghoshal,Zeher,spotify:track:23gpA0ZDwhkizbU0NMyMsW
2023-11-30 06:50:00,5760,Main Agar Kahoon,Sonu Nigam,Om Shanti Om,spotify:track:0iXLwnLmLwn9y54JtBTNxY
2023-11-30 18:10:00,19370,Kal Ho Naa Ho,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:251PNRmJU9KcUnFQAB5t6I
2023-11-30 18:20:00,281322,Soch Na Sake,Amaal Mallik,Airlift,spotify:track:6mTvwBzWTGDOVeCNQEqtOE
2023-11-30 18:30:00,12186,Allah Maaf Kare (Remix),Pritam,Desi Boyz,spotify:track:3S2AoVDyMao30pG3jpm0yE
2023-11-30 18:40:00,273078,Sheila Ki Jawani,Sunidhi Chauhan,Tees Maar Khan,spotify:track:6VbmeIWTbNHM5uqoW7GTE4
2023-11-30 18:50:00,308733,Mujhse Shaadi Karogi,Sonu Nigam,Mujhse Shaadi Karogi,spotify:track:6E6UhpF6vV6Cu1VFbrlVM2
2023-11-30 19:00:00,263026,Ishq Hua,Salim–Sulaiman,Aaja Nachle,spotify:track:5DyYcwMw0f6z3FefXNLOHv
2023-11-30 19:10:00,291920,Mann Ki Lagan,Rahat Fateh Ali Khan,Paap,spotify:track:0s8fGVzyn6URNrUVwCE3dV
2023-11-30 19:20:00,243083,Bheegey Hont,Kunal Ganjawala,Murder,spotify:track:3GXnz7MM5tMl7bvkTPx8WQ
2023-11-30 20:50:00,28807,Bheegey Hont,Kunal Ganjawala,Murder,spotify:track:3GXnz7MM5tMl7bvkTPx8WQ
2023-11-30 21:00:00,3410,Dilko Tumse Pyar Hua,Roop Kumar Rathod,Rehnaa Hai Terre Dil Mein,spotify:track:4zlgBHkw0HL6JTcZBbnzqx
2023-11-30 22:00:00,196220,Aahista Aahista,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:6yrIAJ4yMPzq8Vsu1d3CXg
2023-12-01 19:20:00,244890,Intaha Ho Gai Intezar Ki,Kishore Kumar,Sharaabi,spotify:track:61OuMhMwq1ukmfrOnrrQGV
2023-12-01 19:30:00,409333,"Yeh Vaada Raha - From ""Yeh Vaada Raha""",Kishore Kumar,Yeh Vaada Raha,spotify:track:19LAzJUBAOzZtpw1h3J1YP
2023-12-01 19:40:00,2370,Agar Tum Mil Jao,Shreya Ghoshal,Zeher,spotify:track:23gpA0ZDwhkizbU0NMyMsW
2023-12-01 19:50:00,291790,Agar Tum Mil Jao,Shreya Ghoshal,Zeher,spotify:track:23gpA0ZDwhkizbU0NMyMsW
2023-12-01 20:00:00,25290,Sunn Raha Hai (Male Version),Ankit Tiwari,Aashiqui 2,spotify:track:5PvwPy5eRO8BPwpRzCHK3D
2023-12-01 20:10:00,260460,"Jaane Jaan Dhoondata - From ""Jawani Diwani""",Kishore Kumar,Kishore Kumar Most Loved Hits 2023,spotify:track:6sLE9k5pWVOYYPEjZRQNV3
2023-12-01 20:20:00,309640,Tere Bina,A.R. Rahman,Guru (Original Motion Picture Soundtrack),spotify:track:4FeczSomVWVyU4FW7xDeAI
2023-12-01 20:30:00,1440,"Guzarish (From ""Ghajini"")",Javed Ali,Teri Jhalak Asharfi Javed Ali Hits,spotify:track:0kWWPtEWjmQVEu4V0esXJ8
2023-12-01 20:40:00,970,Mere Sapnon Ki Rani,Kishore Kumar,Kishore Kumar Masti Ki Chakri,spotify:track:7esbB2vqT7jJPY9wUp83yU
2023-12-01 20:50:00,300640,Mere Sapnon Ki Rani,Kishore Kumar,Kishore Kumar Masti Ki Chakri,spotify:track:7esbB2vqT7jJPY9wUp83yU
2023-12-01 21:00:00,224444,Love Dose,Yo Yo Honey Singh,Desi Kalakaar,spotify:track:1QZRCi2Z1DQQaR6bGAzhtN
2023-12-01 21:10:00,210789,Dil Chori,Yo Yo Honey Singh,Sonu Ke Titu Ki Sweety,spotify:track:6zojSFiUNySBy3Kd1JVCXb
2023-12-01 21:20:00,16678,Fugly,Yo Yo Honey Singh,Fugly,spotify:track:2N9938r4qmE9yvxLRS7mIq
2023-12-01 21:30:00,38290,Makhna,Yo Yo Honey Singh,Makhna,spotify:track:7A9zMoPZw4fN7zSVXINeEF
2023-12-01 21:40:00,1020,One Thousand Miles,Yo Yo Honey Singh,Desi Kalakaar,spotify:track:7FQTRGEYNU9vyR03xVHDrd
2023-12-01 21:50:00,207789,"Kalaastar (From ""Honey 3.0"")",Yo Yo Honey Singh,"Kalaastar (From ""Honey 3.0"")",spotify:track:1sZFDDmmBVkcHOpV6AB0Nx
2023-12-01 22:20:00,35660,Love Dose,Yo Yo Honey Singh,Desi Kalakaar,spotify:track:1QZRCi2Z1DQQaR6bGAzhtN
2023-12-02 02:10:00,40290,Brown Rang,Yo Yo Honey Singh,International Villager,spotify:track:3yRLROmAcKJBqTrdEczFB8
2023-12-02 23:10:00,47950,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA
2023-12-02 23:50:00,30,"Hawayein (From ""Jab Harry Met Sejal"")",Pritam,"Hawayein (From ""Jab Harry Met Sejal"")",spotify:track:6871FKHumiy1Wfr6vF7Xxt
2023-12-03 00:00:00,1140,"Radha (From ""Jab Harry Met Sejal"")",Pritam,"Radha (From ""Jab Harry Met Sejal"")",spotify:track:7ztCi9k76A4QmSqWEutFyV
2023-12-03 00:10:00,146713,Sajdaa,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:395gJWcJQK0C3GJfHAn7f6
2023-12-05 03:40:00,333181,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:0gPgdRfB4jdGrlyXS0Vx78
2023-12-05 03:50:00,70421,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:0dJacN6K3mSGLE9p7QE0lO
2023-12-05 04:00:00,265414,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,spotify:track:18gi2IxbZ3Ugom7wTRkohf
2023-12-05 04:10:00,324880,Haan Tu Hain,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:4vgCpNUUcpEIBifidhQOnR
2023-12-05 04:20:00,329386,Dil Ibaadat,Pritam,Remembering KK,spotify:track:7mUyFnFlxaXysRUN8wbFz2
2023-12-05 04:40:00,74032,Haan Tu Hain,Pritam,Remembering KK,spotify:track:4gWjmMP47JvAefYEtE5a92
2023-12-05 18:00:00,29206,Mat Aazma Re,Pritam,Remembering KK,spotify:track:1Z1flr6SYvnIF6Td0ySs2t
2023-12-05 18:10:00,15680,Jannatein Kahan,Pritam,Remembering KK,spotify:track:6KRRIxuHUOfg8WEqHrdJal
2023-12-05 18:20:00,230023,O Meri Jaan,Pritam,Remembering KK,spotify:track:2TDVVoyNR3qNROyZN1UjLQ
2023-12-05 18:30:00,10236,Pyaar Ke Pal,KK,Yaad Aayenge Ye Pal,spotify:track:1xnbMu7FeNI5sp2FaRQdw0
2023-12-05 18:40:00,466348,Alvida,Pritam,Remembering KK,spotify:track:23AY6ZIIpTi8a5cvcCYbZ2
2023-12-05 18:50:00,329386,Dil Ibaadat,Pritam,Yaad Aayenge Ye Pal,spotify:track:5IICsgzOIQsCykvzGpApsb
2023-12-05 19:00:00,324880,Haan Tu Hain,Pritam,Yaad Aayenge Ye Pal,spotify:track:5ynmMeB95xzQ4lSVPzyVHh
2023-12-05 19:10:00,54089,O Meri Jaan,Pritam,Yaad Aayenge Ye Pal,spotify:track:3l5fTs3Ww4MKDMsxfAXIou
2023-12-05 19:20:00,1493,Banda Bindas,KK,Tribute To K.K. - A Legacy,spotify:track:3P3RbtgGA2bSaRvjnQ75Zh
2023-12-05 19:30:00,35328,Na Sone Ka Bangla,Anuradha Sriram,Tribute To K.K. - A Legacy,spotify:track:36YYACz9Dfbc3LiDaKSASL
2023-12-05 19:40:00,189,Kasam Ki Kasam,K. S. Chithra,Artist Special - Chithra,spotify:track:4KR0pOhDDuhHEmETCumhis
2023-12-05 19:50:00,252185,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA
2023-12-05 20:00:00,241530,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:2RgvvnMwtP0R2OkVZmFvnV
2023-12-05 20:20:00,7924,"Hum to Deewane Huye (From ""Baadshah"")",Abhijeet,Sensational Duets,spotify:track:5qG6jYnBmGMdKS1WiZBgj5
2023-12-05 20:30:00,3012,Genda Phool,Rekha Bhardwaj,Delhi-6,spotify:track:15Vuw407y6UWIPUfGrpJ1e
2023-12-05 20:40:00,298184,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:0dJacN6K3mSGLE9p7QE0lO
2023-12-05 20:50:00,279144,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5
2023-12-05 21:00:00,332984,It's the Time to Disco,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3hCUkos0NxuSFl73oOHJzb
2023-12-06 19:30:00,158216,Ladki Badi Anjani Hai,Jatin-Lalit,Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),spotify:track:6f3C6rJo7zvmfr1h5SRvxg
2023-12-06 19:40:00,285603,Kal Ho Naa Ho,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:251PNRmJU9KcUnFQAB5t6I
2023-12-06 20:30:00,32990,Jaadu Teri Nazar,Udit Narayan,Darr,spotify:track:6fIVkFeP4tk5CzFTPDf9PE
2023-12-06 20:40:00,162846,Mehndi Laga Ke Rakhna,Lata Mangeshkar,Dilwale Dulhania Le Jayenge,spotify:track:1bqMVta76huBpSIzTIrDM0
2023-12-06 20:50:00,62180,"Phurrr (From ""Jab Harry Met Sejal"")",Diplo,"Phurrr (From ""Jab Harry Met Sejal"")",spotify:track:1Wmhz6pAesAAKh6Oy3zknL
2023-12-06 21:00:00,333027,It's the Time to Disco,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3hCUkos0NxuSFl73oOHJzb
2023-12-06 21:10:00,353816,Pretty Woman,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3rsx3pDYM3a08O0Yu3Tq6V
2023-12-06 21:20:00,302005,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,spotify:track:5H4rKylLnO8KrmdXTRhj5s
2023-12-06 21:30:00,457819,Kabhi Alvida Naa Kehna,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:4uXShFWajd1PTQzlW3P4jj
2023-12-06 21:40:00,220687,Baazigar O Baazigar,Kumar Sanu,Baazigar,spotify:track:56h75LnnsaBy4T8N8MSNgF
2023-12-06 21:50:00,378065,Where's the Party Tonight,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:6ECucSdJeJmSm3k1k3Vumv
2023-12-06 22:00:00,468304,Ye Kaali Kaali Aankhen,Kumar Sanu,Baazigar,spotify:track:0kGackDOW4tY8WZrUtQDHG
2023-12-06 22:10:00,324817,Badi Mushkil Hai,Abhijeet Bhattcharya,Anjaam - Original Motion Picture Soundtrack,spotify:track:1jk1tdtftNDbynHJ2H3X8Z
2023-12-06 22:30:00,184105,Tanhai Tanhai,Udit Narayan,Koyla - Original Motion Picture Soundtrack,spotify:track:6RpQ77faxeSNUt5uOfCH4N
2023-12-06 22:40:00,2340,"Beech Beech Mein (From ""Jab Harry Met Sejal"")",Pritam,"Beech Beech Mein (From ""Jab Harry Met Sejal"")",spotify:track:4PwjaQ5q9NwGhFXdmk5sU8
2023-12-06 22:50:00,36422,Kya Hua (Loveria),Alka Yagnik,Raju Ban Gaya Gentleman - Original Motion Picture Soundtrack,spotify:track:7jlkMcwjLJvqkSlI2MtaLY
2023-12-06 23:00:00,962,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:18YHbIhrleUkKKj2DvEp79
2023-12-06 23:10:00,0,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",spotify:track:57jOEZtoLQK4zF2x55bdkp
2023-12-06 23:20:00,298133,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:0dJacN6K3mSGLE9p7QE0lO
2023-12-07 18:30:00,408133,Bole Chudiyan,Jatin-Lalit,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),spotify:track:1uzkWkIaWaxzHJgJ4Fy5rO
2023-12-07 18:40:00,16440,Ruk Ja O Dil Deewane,Udit Narayan,Dilwale Dulhania Le Jayenge,spotify:track:3LllvNPZFMxJ4vLWuUBAHG
2023-12-07 21:30:00,25820,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,spotify:track:5H4rKylLnO8KrmdXTRhj5s
2023-12-07 21:40:00,102453,Alvida,Pritam,Life In A Metro (Original Motion Picture Soundtrack),spotify:track:7EjatvVN2Y2GjpvKSyWJR4
2023-12-07 21:50:00,338587,Alvida,Pritam,Life In A Metro (Original Motion Picture Soundtrack),spotify:track:7EjatvVN2Y2GjpvKSyWJR4
2023-12-07 22:00:00,721,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA
2023-12-07 23:40:00,5700,Alvida,Pritam,Life In A Metro (Original Motion Picture Soundtrack),spotify:track:7EjatvVN2Y2GjpvKSyWJR4
2023-12-07 23:50:00,149900,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:0gPgdRfB4jdGrlyXS0Vx78
2023-12-08 02:40:00,240175,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:2RgvvnMwtP0R2OkVZmFvnV
2023-12-08 19:00:00,455,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:18YHbIhrleUkKKj2DvEp79
2023-12-08 19:10:00,928,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:18YHbIhrleUkKKj2DvEp79
2023-12-08 19:20:00,200980,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",spotify:track:57jOEZtoLQK4zF2x55bdkp
2023-12-08 19:30:00,1472,Tu Hi Meri Shab Hai Chill Lofi,Jammy Weirdo,Tu Hi Meri Shab Hai Chill Lofi,spotify:track:0gPqpOLWRhuuXOVnIZYHNF
