ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,skipped,offline_timestamp
2024-05-06T23:19:07Z,osx,11391,Bekaar Dil,Vishal Mishra,Fighter,spotify:track:1cfVazMGaMohXaEMOmNv6c,fwdbtn,fwdbtn,TRUE,1715037536
2024-05-06T23:24:08Z,osx,301586,Chikni Chameli,Ajay-Atul,Agneepath (Original Motion Picture Soundtrack),spotify:track:1vSXwYeKnzsVvekSpqVabx,fwdbtn,trackdone,FALSE,1715037548
2024-05-06T23:31:31Z,osx,286093,Chhaliya,Vishal-Shekhar,Tashan,spotify:track:70r85LQ7Hcof30PJmksilm,trackdone,trackdone,FALSE,1715037848
2024-05-06T23:36:53Z,osx,321226,Suno Na Suno Na,Abhijeet,Chalte Chalte,spotify:track:5dS7HcRa9kER2qDba2iSOd,trackdone,trackdone,FALSE,1715038291
2024-05-06T23:41:55Z,osx,302210,Kiya Kiya,Anand Raj Anand,Welcome,spotify:track:0YCPCY9WhQFMFtoSpj6dhL,trackdone,trackdone,FALSE,1715038613
2024-05-06T23:42:38Z,osx,41175,Wada Raha,Arnab Chakraborty,Khakee,spotify:track:1qDyykU8pm1PvvO1mqBX8d,trackdone,fwdbtn,TRUE,1715038916
2024-05-06T23:42:43Z,osx,4255,Dance Pe Chance,Salim–Sulaiman,Rab Ne Bana Di Jodi,spotify:track:5EqggGHTuqiUfruO2gMHhI,fwdbtn,endplay,TRUE,1715038959
2024-05-06T23:48:12Z,osx,330292,Ta Ra Ra Ra Rum Tararumpum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:0Pu5Ed4dRHcryM65r0pMV0,clickrow,trackdone,FALSE,1715038963
2024-05-06T23:54:07Z,ios,56410,Pehle Bhi Main,Vishal Mishra,ANIMAL,spotify:track:7yDHHVKLbvDmVw1XXhDDIO,fwdbtn,unexpected-exit-while-paused,FALSE,1714870898
2024-05-06T23:54:23Z,osx,120886,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0,trackdone,remote,FALSE,1715039292
2024-05-06T23:57:23Z,ios,181083,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0,remote,trackdone,FALSE,1715039655
2024-05-06T23:59:53Z,ios,142577,Saaiyaan,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:5TwBs8jF4YYmnSFDkxSXKF,trackdone,logout,FALSE,1715039843
2024-05-07T00:20:49Z,osx,138762,Saaiyaan,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:5TwBs8jF4YYmnSFDkxSXKF,remote,endplay,TRUE,1715039994
2024-05-07T00:26:07Z,osx,318706,Ta Ra Ra Ra Rum Tararumpum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:0Pu5Ed4dRHcryM65r0pMV0,clickrow,trackdone,FALSE,1715041249
2024-05-07T00:31:08Z,osx,301714,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0,trackdone,trackdone,FALSE,1715041566
2024-05-07T00:31:56Z,osx,47780,Saaiyaan,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:5TwBs8jF4YYmnSFDkxSXKF,trackdone,fwdbtn,TRUE,1715041868
2024-05-07T00:33:29Z,osx,93805,Aalap,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:0m1TycNcUhagtH4kFN74vQ,fwdbtn,endplay,TRUE,1715041917
2024-05-07T00:33:31Z,osx,454,"Ishq Jaisa Kuch (From ""Fighter"")",Vishal-Shekhar,"Ishq Jaisa Kuch (From ""Fighter"")",spotify:track:23YpzkTDtU78GK6vpgRbkM,trackdone,endplay,TRUE,1715042010
2024-05-07T00:34:04Z,osx,32647,Hey Shona,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:2H9SvhMVXSYPxxkQgzkTKp,playbtn,endplay,TRUE,1715042012
2024-05-07T01:50:39Z,osx,63820,O' Mama - Acoustic,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:3hQr2XuxfJMdSH7mlXDzpJ,clickrow,endplay,TRUE,1715042045
2024-05-07T01:55:57Z,osx,318093,Des Rangila,Jatin-Lalit,Fanaa,spotify:track:4qYGnK9axn6vydZqkoJ7VD,clickrow,trackdone,FALSE,1715046640
2024-05-07T01:56:02Z,osx,4153,Dekho Na,Jatin-Lalit,Fanaa,spotify:track:5q0pLxhyHvZXnYxaygt2Az,trackdone,endplay,TRUE,1715046957
2024-05-07T01:59:51Z,osx,228388,Chanda Chamke,Jatin-Lalit,Fanaa,spotify:track:4KSHc0ATBNg29sFqUmcfNq,clickrow,trackdone,FALSE,1715046962
2024-05-07T02:00:42Z,osx,50051,Destroyed In Love [Lounge Mix] (Instrumental),Jatin-Lalit,Fanaa,spotify:track:40S0GyHvtdogjOhiyP6i1o,trackdone,fwdbtn,TRUE,1715047191
2024-05-07T02:01:01Z,osx,19210,Fanaa For You (Chand Sifarish Club Mix),Jatin-Lalit,Fanaa,spotify:track:0dJsRAuMLcTvAJ88WODjOd,fwdbtn,endplay,TRUE,1715047242
2024-05-07T02:06:12Z,osx,311676,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,fwdbtn,trackdone,FALSE,1715047262
2024-05-07T04:19:39Z,ios,124410,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,spotify:track:3OAFzjwWionh8OfM4kgf2R,clickrow,logout,FALSE,1715054819
2024-05-07T17:09:43Z,osx,52445,Mohabbatein Love Themes (Instrumental),Jatin-Lalit,Mohabbatein,spotify:track:456NfBAJUbDmaXw3pjIFFk,trackdone,logout,FALSE,1715047572
2024-05-07T21:56:20Z,ios,170757,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,spotify:track:3OAFzjwWionh8OfM4kgf2R,appload,trackdone,FALSE,1715118802
2024-05-07T22:00:07Z,ios,226294,Tere Liye,Madan Mohan,Veer - Zaara,spotify:track:3i11e2jzUtO3jChiFl3v9x,trackdone,trackdone,FALSE,1715118980
2024-05-07T22:04:33Z,ios,265926,Do Pal,Madan Mohan,Veer - Zaara,spotify:track:7fyIuR4aaWb6iltlAoSkxF,trackdone,trackdone,FALSE,1715119207
2024-05-07T22:04:48Z,ios,13851,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,trackdone,endplay,TRUE,1715119473
2024-05-07T22:08:05Z,ios,135970,Raat Ka Nasha,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:4gjFNGQ0BodNqiOAOAOMSW,clickrow,endplay,TRUE,1715119488
2024-05-07T22:11:37Z,ios,208480,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll,clickrow,logout,FALSE,1715119685
2024-05-07T22:39:09Z,osx,13088,Raat Ka Nasha,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:4gjFNGQ0BodNqiOAOAOMSW,fwdbtn,endplay,TRUE,1715121536
2024-05-07T22:44:07Z,osx,298424,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi,clickrow,trackdone,FALSE,1715121550
2024-05-07T22:44:34Z,osx,26247,Dilbara,Pritam,Dhoom,spotify:track:4kUWdUJZnxWMxY31AzorKa,trackdone,fwdbtn,TRUE,1715121847
2024-05-07T22:48:17Z,osx,222229,Salaame,Pritam,Dhoom,spotify:track:26VnEKps0l0JWIrdx2E62G,fwdbtn,fwdbtn,TRUE,1715121875
2024-05-07T22:48:19Z,osx,2933,Shikdum (The Bedroom Mix),Pritam,Dhoom,spotify:track:0lZTqACM4CrVFkmcqE4gIg,fwdbtn,fwdbtn,TRUE,1715122097
2024-05-07T22:48:20Z,osx,1088,Dilbara (Reprisal) Edit,Pritam,Dhoom,spotify:track:4Ks3SUM8jaYAJcxhGEuu5n,fwdbtn,fwdbtn,TRUE,1715122100
2024-05-07T22:48:22Z,osx,1941,Dhoom Dhoom,Pritam,Dhoom,spotify:track:680su2851wO74z7uNBcAbF,fwdbtn,endplay,TRUE,1715122101
2024-05-07T22:48:27Z,osx,4373,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,fwdbtn,fwdbtn,TRUE,1715122104
2024-05-07T22:48:31Z,osx,3189,Jhak Maar Ke,Pritam,Desi Boyz,spotify:track:7pTYN6Gxy3MOibdXmkzc5V,fwdbtn,fwdbtn,TRUE,1715122108
2024-05-07T22:48:33Z,osx,1578,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,fwdbtn,fwdbtn,TRUE,1715122112
2024-05-07T22:52:56Z,osx,264333,Mahiya,Suzzane D'Mello,Awarapan (Original Soundtrack),spotify:track:4qOtDofZEAOYJ1Dq9GXgiM,fwdbtn,trackdone,FALSE,1715122113
2024-05-07T22:55:19Z,osx,141257,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,spotify:track:5Cdd8p9sxRczQX6GFC8CdH,trackdone,fwdbtn,TRUE,1715122377
2024-05-07T23:19:44Z,osx,131989,Channa Vey,Kunal Ganjawala,Channa Vey,spotify:track:3At4t5vZ0lDuNWLBPEk6Ck,fwdbtn,remote,FALSE,1715122519
2024-05-07T23:20:04Z,ios,19310,U-n-I (Mere Dil Vich Hum Tum),Veronica Mehta,Hum Tum,spotify:track:32aiiYZCcgJpXmrotqRjdQ,clickrow,endplay,TRUE,1715123984
2024-05-07T23:20:12Z,ios,7200,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,fwdbtn,endplay,TRUE,1715124005
2024-05-07T23:31:14Z,ios,662832,Ta Ra Ra Ra Rum Tararumpum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:0Pu5Ed4dRHcryM65r0pMV0,clickrow,trackdone,FALSE,1715124012
2024-05-07T23:34:10Z,ios,174887,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0,trackdone,fwdbtn,TRUE,1715124674
2024-05-07T23:34:12Z,ios,1510,Saaiyaan,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:5TwBs8jF4YYmnSFDkxSXKF,fwdbtn,backbtn,TRUE,1715124850
2024-05-07T23:35:33Z,ios,81030,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0,backbtn,fwdbtn,TRUE,1715124852
2024-05-07T23:35:33Z,ios,770,Saaiyaan,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:5TwBs8jF4YYmnSFDkxSXKF,fwdbtn,fwdbtn,TRUE,1715124933
2024-05-07T23:35:35Z,ios,1480,Aalap,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:0m1TycNcUhagtH4kFN74vQ,fwdbtn,endplay,TRUE,1715124933
2024-05-07T23:35:54Z,ios,18500,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi,fwdbtn,endplay,TRUE,1715124935
2024-05-07T23:39:23Z,ios,209738,Chanda Chamke,Jatin-Lalit,Fanaa,spotify:track:4KSHc0ATBNg29sFqUmcfNq,clickrow,trackdone,FALSE,1715124954
2024-05-07T23:39:27Z,ios,2621,Destroyed In Love [Lounge Mix] (Instrumental),Jatin-Lalit,Fanaa,spotify:track:40S0GyHvtdogjOhiyP6i1o,trackdone,fwdbtn,TRUE,1715125163
2024-05-07T23:39:28Z,ios,1000,Fanaa For You (Chand Sifarish Club Mix),Jatin-Lalit,Fanaa,spotify:track:0dJsRAuMLcTvAJ88WODjOd,fwdbtn,endplay,TRUE,1715125167
2024-05-07T23:39:30Z,ios,1950,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,fwdbtn,fwdbtn,TRUE,1715125169
2024-05-07T23:39:32Z,ios,940,Mohabbatein Love Themes (Instrumental),Jatin-Lalit,Mohabbatein,spotify:track:456NfBAJUbDmaXw3pjIFFk,fwdbtn,fwdbtn,TRUE,1715125170
2024-05-07T23:39:33Z,ios,1190,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,fwdbtn,fwdbtn,TRUE,1715125172
2024-05-07T23:39:34Z,ios,1010,My Dil Goes Mmmm,Vishal-Shekhar,Salaam Namaste,spotify:track:3Uv8BQFN3bQfhkregyMbnx,fwdbtn,fwdbtn,TRUE,1715125173
2024-05-07T23:39:36Z,ios,80,My Dil Goes Mmmm,Vishal-Shekhar,Salaam Namaste,spotify:track:3Uv8BQFN3bQfhkregyMbnx,backbtn,backbtn,TRUE,1715125176
2024-05-07T23:39:36Z,ios,220,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,backbtn,backbtn,TRUE,1715125176
2024-05-07T23:39:36Z,ios,2080,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,spotify:track:5Cdd8p9sxRczQX6GFC8CdH,fwdbtn,backbtn,TRUE,1715125174
2024-05-07T23:39:37Z,ios,200,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,backbtn,backbtn,TRUE,1715125177
2024-05-07T23:39:37Z,ios,130,Mohabbatein Love Themes (Instrumental),Jatin-Lalit,Mohabbatein,spotify:track:456NfBAJUbDmaXw3pjIFFk,backbtn,backbtn,TRUE,1715125176
2024-05-07T23:39:37Z,ios,500,Fanaa For You (Chand Sifarish Club Mix),Jatin-Lalit,Fanaa,spotify:track:0dJsRAuMLcTvAJ88WODjOd,backbtn,backbtn,TRUE,1715125177
2024-05-07T23:39:38Z,ios,850,Destroyed In Love [Lounge Mix] (Instrumental),Jatin-Lalit,Fanaa,spotify:track:40S0GyHvtdogjOhiyP6i1o,backbtn,backbtn,TRUE,1715125177
2024-05-07T23:39:39Z,ios,1090,Chanda Chamke,Jatin-Lalit,Fanaa,spotify:track:4KSHc0ATBNg29sFqUmcfNq,backbtn,backbtn,TRUE,1715125178
2024-05-07T23:39:42Z,ios,1860,Dekho Na,Jatin-Lalit,Fanaa,spotify:track:5q0pLxhyHvZXnYxaygt2Az,backbtn,backbtn,TRUE,1715125179
2024-05-07T23:43:44Z,ios,241700,Des Rangila,Jatin-Lalit,Fanaa,spotify:track:4qYGnK9axn6vydZqkoJ7VD,backbtn,endplay,TRUE,1715125182
2024-05-07T23:45:10Z,ios,82240,Behka,Karthik,Ghajini,spotify:track:0prCd0oIexRBiok6kBOeLp,clickrow,logout,FALSE,1715125424
2024-05-08T19:07:02Z,osx,229067,Behka,Karthik,Ghajini,spotify:track:0prCd0oIexRBiok6kBOeLp,remote,trackdone,FALSE,1715125511
2024-05-09T20:31:59Z,osx,218751,Latoo,Shreya Ghoshal,Ghajini,spotify:track:4CuBg0h6kD85MPN8Ntq6Zr,trackdone,logout,FALSE,1715195223
2024-05-09T21:53:29Z,ios,132800,Behka,Karthik,Ghajini,spotify:track:0prCd0oIexRBiok6kBOeLp,appload,fwdbtn,TRUE,1715291473
2024-05-09T21:57:20Z,ios,231501,Latoo,Shreya Ghoshal,Ghajini,spotify:track:4CuBg0h6kD85MPN8Ntq6Zr,fwdbtn,trackdone,FALSE,1715291609
2024-05-09T21:57:28Z,ios,7228,Kaise Mujhe (Instrumental),A.R. Rahman,Ghajini,spotify:track:02nOZG5WrxCHEYbjjxeZQf,trackdone,endplay,TRUE,1715291840
2024-05-09T21:59:11Z,ios,102410,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",Vishal Mishra,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",spotify:track:1fGXJZny7HUQnLKwttxmYw,fwdbtn,fwdbtn,TRUE,1715291849
2024-05-09T21:59:13Z,ios,2140,Tujh Mein Rab Dikhta Hai - II,Salim–Sulaiman,Rab Ne Bana Di Jodi,spotify:track:4Q3oEhpsDommo2naYhCpAl,fwdbtn,fwdbtn,TRUE,1715291951
2024-05-09T22:00:02Z,ios,48280,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,fwdbtn,fwdbtn,TRUE,1715291953
2024-05-09T22:01:44Z,ios,103264,Chaand Baaliyan,Aditya A,Chaand Baaliyan,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,fwdbtn,trackdone,FALSE,1715292002
2024-05-09T22:11:17Z,ios,288915,"Agar Tum Mil Jao - From ""Zeher""",Shreya Ghoshal,Zeher,spotify:track:14k5ZaCWRYwXdz2FWCaQby,trackdone,unexpected-exit-while-paused,FALSE,1715292104
2024-05-09T23:55:32Z,osx,1632,Kaise Mujhe (Instrumental),A.R. Rahman,Ghajini,spotify:track:02nOZG5WrxCHEYbjjxeZQf,fwdbtn,endplay,TRUE,1715298931
2024-05-09T23:55:34Z,osx,1237,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",Vishal Mishra,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",spotify:track:1fGXJZny7HUQnLKwttxmYw,fwdbtn,fwdbtn,TRUE,1715298933
2024-05-09T23:55:42Z,osx,7168,Tujh Mein Rab Dikhta Hai - II,Salim–Sulaiman,Rab Ne Bana Di Jodi,spotify:track:4Q3oEhpsDommo2naYhCpAl,fwdbtn,endplay,TRUE,1715298935
2024-05-09T23:55:47Z,osx,4960,Bhool Bhulaiyaa,Pritam,Bhool Bhulaiyaa,spotify:track:6CCV7FeYgEQ7Ekbes6B36Q,playbtn,endplay,TRUE,1715298942
2024-05-10T00:00:17Z,osx,270469,Allah Hafiz,Pritam,Bhool Bhulaiyaa,spotify:track:7CMyoI8zAFAUhMnQ5NzNnu,clickrow,trackdone,FALSE,1715298947
2024-05-10T00:04:23Z,osx,246809,Lets Rock Soniye (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:5UpBvxFUl4eP3HLxsUToFR,trackdone,trackdone,FALSE,1715299217
2024-05-10T00:04:42Z,osx,17206,Sajda (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:0BGEBXZbinOERRHTqRbiC4,trackdone,fwdbtn,TRUE,1715299464
2024-05-10T00:04:44Z,osx,2634,Labon Ko (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:5Cj5iTOZzzH5lG4dDm6Llb,fwdbtn,endplay,TRUE,1715299482
2024-05-10T00:09:13Z,osx,269720,O Jaana,Raju Singh,Yaad Aayenge Ye Pal,spotify:track:1HmW7N27GQItxBR5dTqjZy,fwdbtn,trackdone,FALSE,1715299485
2024-05-10T00:09:30Z,osx,15454,Jhak Maar Ke,Pritam,Desi Boyz,spotify:track:7pTYN6Gxy3MOibdXmkzc5V,trackdone,endplay,TRUE,1715299754
2024-05-10T00:09:35Z,osx,4128,Allah Hafiz,Pritam,Bhool Bhulaiyaa,spotify:track:7CMyoI8zAFAUhMnQ5NzNnu,clickrow,endplay,TRUE,1715299771
2024-05-10T00:10:34Z,osx,59253,Sajda,Pritam,Bhool Bhulaiyaa,spotify:track:2xyCqd1uWitWB8jNf5VGBE,clickrow,fwdbtn,TRUE,1715299775
2024-05-10T00:10:36Z,osx,896,Bhool Bhulaiyaa (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:05nGRdzYpcLGrm9RaAVWVz,fwdbtn,fwdbtn,TRUE,1715299835
2024-05-10T00:10:38Z,osx,1237,Lets Rock Soniye,Pritam,Bhool Bhulaiyaa,spotify:track:0W6xSGihThKerVr2u18n9u,fwdbtn,fwdbtn,TRUE,1715299836
2024-05-10T00:10:39Z,osx,1215,Sakhiya,Pritam,Bhool Bhulaiyaa,spotify:track:2cXCAt1hxf25JGIMZI6wjG,fwdbtn,fwdbtn,TRUE,1715299838
2024-05-10T00:10:40Z,osx,1258,Mere Dholna,Pritam,Bhool Bhulaiyaa,spotify:track:2R4zzmPXIFuBH0BqdWDkfC,fwdbtn,backbtn,TRUE,1715299839
2024-05-10T00:10:47Z,osx,7391,Sakhiya,Pritam,Bhool Bhulaiyaa,spotify:track:2cXCAt1hxf25JGIMZI6wjG,backbtn,fwdbtn,TRUE,1715299840
2024-05-10T00:10:48Z,osx,800,Mere Dholna,Pritam,Bhool Bhulaiyaa,spotify:track:2R4zzmPXIFuBH0BqdWDkfC,fwdbtn,fwdbtn,TRUE,1715299848
2024-05-10T00:10:49Z,osx,1098,Allah Hafiz,Pritam,Bhool Bhulaiyaa,spotify:track:7CMyoI8zAFAUhMnQ5NzNnu,fwdbtn,fwdbtn,TRUE,1715299849
2024-05-10T00:10:51Z,osx,533,Sajda (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:0BGEBXZbinOERRHTqRbiC4,fwdbtn,fwdbtn,TRUE,1715299851
2024-05-10T00:10:51Z,osx,746,Lets Rock Soniye (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:5UpBvxFUl4eP3HLxsUToFR,fwdbtn,fwdbtn,TRUE,1715299850
2024-05-10T00:10:53Z,osx,1578,Labon Ko (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:5Cj5iTOZzzH5lG4dDm6Llb,fwdbtn,backbtn,TRUE,1715299852
2024-05-10T00:10:54Z,osx,373,Lets Rock Soniye,Pritam,Bhool Bhulaiyaa,spotify:track:0W6xSGihThKerVr2u18n9u,backbtn,backbtn,TRUE,1715299854
2024-05-10T00:10:54Z,osx,53,Allah Hafiz,Pritam,Bhool Bhulaiyaa,spotify:track:7CMyoI8zAFAUhMnQ5NzNnu,backbtn,backbtn,TRUE,1715299854
2024-05-10T00:10:54Z,osx,63,Lets Rock Soniye (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:5UpBvxFUl4eP3HLxsUToFR,backbtn,backbtn,TRUE,1715299854
2024-05-10T00:10:54Z,osx,53,Mere Dholna,Pritam,Bhool Bhulaiyaa,spotify:track:2R4zzmPXIFuBH0BqdWDkfC,backbtn,backbtn,TRUE,1715299854
2024-05-10T00:10:54Z,osx,42,Sajda (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:0BGEBXZbinOERRHTqRbiC4,backbtn,backbtn,TRUE,1715299853
2024-05-10T00:10:54Z,osx,32,Sakhiya,Pritam,Bhool Bhulaiyaa,spotify:track:2cXCAt1hxf25JGIMZI6wjG,backbtn,backbtn,TRUE,1715299854
2024-05-10T00:10:55Z,osx,437,Bhool Bhulaiyaa (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:05nGRdzYpcLGrm9RaAVWVz,backbtn,backbtn,TRUE,1715299855
2024-05-10T00:10:56Z,osx,618,Sajda,Pritam,Bhool Bhulaiyaa,spotify:track:2xyCqd1uWitWB8jNf5VGBE,backbtn,backbtn,TRUE,1715299855
2024-05-10T00:16:21Z,osx,321764,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,backbtn,trackdone,FALSE,1715299856
2024-05-10T00:21:30Z,osx,309423,Sajda,Pritam,Bhool Bhulaiyaa,spotify:track:2xyCqd1uWitWB8jNf5VGBE,trackdone,trackdone,FALSE,1715300180
2024-05-10T00:22:05Z,osx,34521,Bhool Bhulaiyaa (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:05nGRdzYpcLGrm9RaAVWVz,trackdone,fwdbtn,TRUE,1715300490
2024-05-10T00:22:12Z,osx,6538,Lets Rock Soniye,Pritam,Bhool Bhulaiyaa,spotify:track:0W6xSGihThKerVr2u18n9u,fwdbtn,fwdbtn,TRUE,1715300525
2024-05-10T00:22:13Z,osx,2165,Sakhiya,Pritam,Bhool Bhulaiyaa,spotify:track:2cXCAt1hxf25JGIMZI6wjG,fwdbtn,fwdbtn,TRUE,1715300532
2024-05-10T00:24:45Z,osx,150794,Mere Dholna,Pritam,Bhool Bhulaiyaa,spotify:track:2R4zzmPXIFuBH0BqdWDkfC,fwdbtn,fwdbtn,TRUE,1715300534
2024-05-10T00:29:15Z,osx,270469,Allah Hafiz,Pritam,Bhool Bhulaiyaa,spotify:track:7CMyoI8zAFAUhMnQ5NzNnu,fwdbtn,trackdone,FALSE,1715300685
2024-05-10T00:33:39Z,osx,264499,Lets Rock Soniye (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:5UpBvxFUl4eP3HLxsUToFR,trackdone,trackdone,FALSE,1715300955
2024-05-10T00:33:42Z,osx,2875,Sajda (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:0BGEBXZbinOERRHTqRbiC4,trackdone,fwdbtn,TRUE,1715301219
2024-05-10T00:33:59Z,osx,15637,Labon Ko (Remix),Pritam,Bhool Bhulaiyaa,spotify:track:5Cj5iTOZzzH5lG4dDm6Llb,fwdbtn,endplay,TRUE,1715301223
2024-05-10T00:34:07Z,osx,7701,O Jaana,Raju Singh,Yaad Aayenge Ye Pal,spotify:track:1HmW7N27GQItxBR5dTqjZy,fwdbtn,fwdbtn,TRUE,1715301239
2024-05-10T00:34:14Z,osx,7231,Jhak Maar Ke,Pritam,Desi Boyz,spotify:track:7pTYN6Gxy3MOibdXmkzc5V,fwdbtn,fwdbtn,TRUE,1715301247
2024-05-10T00:38:25Z,osx,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,fwdbtn,trackdone,FALSE,1715301254
2024-05-10T00:39:51Z,osx,84356,Sooraj Ki Baahon Mein,Dominique Cerejo,Zindagi Na Milegi Dobara,spotify:track:723xQva0yBF7M6K3nDAG8R,trackdone,fwdbtn,TRUE,1715301506
2024-05-10T00:39:54Z,osx,2250,Hamari Atariya,Rekha Bhardwaj,Dedh Ishqiya,spotify:track:2hykXvjXceH1wGiJErDJjj,fwdbtn,fwdbtn,TRUE,1715301592
2024-05-10T00:43:49Z,osx,235705,Oh Girl You're Mine .,Tarun Sagar,Housefull,spotify:track:4O5ERhWIhAnBelhNDHcSlA,fwdbtn,trackdone,FALSE,1715301594
2024-05-10T00:48:02Z,osx,253200,"Zindagi Do Pal Ki (From ""Kites"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:29kwMwn3NpHxNGHFAIT7yo,trackdone,trackdone,FALSE,1715301829
2024-05-10T00:50:17Z,osx,133400,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe,trackdone,fwdbtn,TRUE,1715302083
2024-05-10T00:55:19Z,osx,302210,Kiya Kiya,Anand Raj Anand,Welcome,spotify:track:0YCPCY9WhQFMFtoSpj6dhL,fwdbtn,trackdone,FALSE,1715302217
2024-05-10T01:00:04Z,osx,285619,Zara Zara Touch Me,Monali Thakur,Race,spotify:track:15BmNnMZTnPTawkFaJv1JR,trackdone,trackdone,FALSE,1715302519
2024-05-10T01:00:40Z,osx,33761,Mileya Mileya,Rekha Bhardwaj,Happy Ending (Original Motion Picture Soundtrack),spotify:track:2IarWd16hKAvXU8vnEunVb,trackdone,fwdbtn,TRUE,1715302805
2024-05-10T01:00:43Z,osx,3626,Yeh Kisne Jadu Kiya,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,spotify:track:2S6yI2LnAzPkt2e19zs9CG,fwdbtn,fwdbtn,TRUE,1715302840
2024-05-10T01:00:47Z,osx,3029,Tera Hone Laga Hoon,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:48Ix6ReYdJf2H4mKb3TIpj,fwdbtn,fwdbtn,TRUE,1715302844
